probe_id,relationship_type,sample_pool,scene,object_hypothesis_id,state_condition,sar_frame,inverse_optical_time,bracket_optical_frames,tracklet_state_mode,interpolated_bbox,support_region_mode,support_azimuth_center_deg,support_azimuth_start_deg,support_azimuth_end_deg,support_azimuth_width_deg,range_prior_mode,support_area_px,local_peak_x,local_peak_y,peak_to_background_ratio,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,gt_inside_support_posthoc,gt_center_to_peak_distance_posthoc_px,single_frame_gt_inside_support_posthoc,tracklet_vs_single_support_note,notes,provenance_labels
T0088,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,duplicate_or_handoff,354,169.92,169-170,linear_tracklet_interpolation,"386.062,296.437,684.074,399.122",coarse_optical_azimuth_sector_broad_range,6.4132,-21.6272,34.4535,56.0806,broad_unknown_range_prior,869071,796,47,1.7341,1229.998,683.1795,14.8428,true,1046.802,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0089,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,duplicate_or_handoff,355,170.4,170-171,linear_tracklet_interpolation,"32.75,317.465,200.538,382.759",coarse_optical_azimuth_sector_broad_range,-30.2054,-52.5474,-7.8634,44.6841,broad_unknown_range_prior,692574,796,47,1.769,774.1877,653.8413,110.2881,true,835.145,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0090,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,duplicate_or_handoff,355,170.4,170-171,linear_tracklet_interpolation,"167.91,291.375,389.318,388.07",coarse_optical_azimuth_sector_broad_range,-16.0305,-40.7188,8.6577,49.3766,broad_unknown_range_prior,765164,1017,5,1.7397,958.1077,667.4974,25.5887,true,937.554,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0091,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,duplicate_or_handoff,355,170.4,170-171,linear_tracklet_interpolation,"397.338,295.439,698.498,398.696",coarse_optical_azimuth_sector_broad_range,7.5377,-20.6404,35.7158,56.3561,broad_unknown_range_prior,873341,1017,5,1.6888,1244.7888,682.2791,12.7275,true,1023.464,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0092,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,356,170.88,170-171,linear_tracklet_interpolation,"40.274,317.207,207.816,382.542",coarse_optical_azimuth_sector_broad_range,-29.5577,-41.889,-17.2265,24.6625,broad_unknown_range_prior,382250,1143,1299,1.9787,758.332,649.2661,121.7656,true,487.767,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0093,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,356,170.88,170-171,linear_tracklet_interpolation,"408.435,294.42,712.923,398.255",coarse_optical_azimuth_sector_broad_range,8.6545,-16.6692,33.9782,50.6474,broad_unknown_range_prior,784859,796,47,1.789,1258.0465,664.0442,8.6601,true,1054.065,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0094,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,356,170.88,170-171,linear_tracklet_interpolation,"176.854,290.446,399.181,387.832",coarse_optical_azimuth_sector_broad_range,-15.2076,-29.9361,-0.4791,29.4571,broad_unknown_range_prior,456501,796,47,1.9469,975.0443,647.6341,40.1664,true,931.37,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0095,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,357,171.36,171-172,linear_tracklet_interpolation,"47.375,317.517,214.931,382.709",coarse_optical_azimuth_sector_broad_range,-28.9356,-41.2675,-16.6038,24.6637,broad_unknown_range_prior,382269,1143,1299,1.9424,772.6644,657.2689,107.7196,true,491.56,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0096,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,357,171.36,171-172,linear_tracklet_interpolation,"420.533,294.281,727.122,398.337",coarse_optical_azimuth_sector_broad_range,9.8052,-15.6105,35.2208,50.8313,broad_unknown_range_prior,787710,796,47,1.7611,1269.0484,681.3266,7.5088,true,1052.689,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0097,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,357,171.36,171-172,linear_tracklet_interpolation,"185.577,290.601,408.54,388.048",coarse_optical_azimuth_sector_broad_range,-14.4164,-29.1727,0.34,29.5127,broad_unknown_range_prior,457352,796,47,1.9125,991.8946,658.6231,26.8779,true,932.537,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0098,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,358,171.84,171-172,linear_tracklet_interpolation,"54.335,318.016,221.993,383.003",coarse_optical_azimuth_sector_broad_range,-28.3221,-40.6584,-15.9857,24.6726,broad_unknown_range_prior,382408,1144,1299,1.9414,779.9514,648.3514,111.8288,true,482.892,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0099,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,358,171.84,171-172,linear_tracklet_interpolation,"432.964,294.434,741.245,398.593",coarse_optical_azimuth_sector_broad_range,10.9671,-14.5225,36.4568,50.9794,broad_unknown_range_prior,790003,1838,187,1.759,1280.6603,676.2401,0.2109,true,1020.063,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0100,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,358,171.84,171-172,linear_tracklet_interpolation,"194.226,291.117,417.731,388.414",coarse_optical_azimuth_sector_broad_range,-13.6357,-28.4158,1.1444,29.5601,broad_unknown_range_prior,458057,796,47,1.9115,998.4055,647.3399,35.723,true,937.752,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0101,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,359,172.32,172-173,linear_tracklet_interpolation,"61.784,317.759,229.966,382.923",coarse_optical_azimuth_sector_broad_range,-27.6473,-40.0065,-15.288,24.7186,broad_unknown_range_prior,383118,796,47,1.903,791.3537,653.9314,101.5938,true,840.254,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0102,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,359,172.32,172-173,linear_tracklet_interpolation,"445.386,293.831,756.268,398.288",coarse_optical_azimuth_sector_broad_range,12.1681,-13.4354,37.7716,51.207,broad_unknown_range_prior,793533,1638,89,1.7296,1293.8458,691.7262,12.5204,true,1006.72,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0103,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,359,172.32,172-173,linear_tracklet_interpolation,"203.233,290.839,427.43,388.289",coarse_optical_azimuth_sector_broad_range,-12.8172,-27.6276,1.9932,29.6208,broad_unknown_range_prior,458969,796,47,1.8748,1009.3409,661.877,19.2387,true,938.47,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0104,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,360,172.8,172-173,linear_tracklet_interpolation,"69.476,317.125,238.395,382.655",coarse_optical_azimuth_sector_broad_range,-26.9418,-39.3334,-14.5503,24.7831,broad_unknown_range_prior,384116,796,47,1.9997,806.8079,657.5722,91.0547,true,839.346,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0105,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,360,172.8,172-173,linear_tracklet_interpolation,"457.803,292.849,771.742,397.701",coarse_optical_azimuth_sector_broad_range,13.3885,-12.3487,39.1257,51.4745,broad_unknown_range_prior,797676,1838,187,1.7975,1308.3533,698.5044,16.1447,true,1015.034,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0106,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,360,172.8,172-173,linear_tracklet_interpolation,"212.418,290.164,437.384,387.92",coarse_optical_azimuth_sector_broad_range,-11.9797,-26.8237,2.8643,29.688,broad_unknown_range_prior,460002,796,47,1.9663,1018.9531,665.9562,13.2157,true,939.287,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0107,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,361,173.28,173-174,linear_tracklet_interpolation,"77.271,316.693,247.019,382.585",coarse_optical_azimuth_sector_broad_range,-26.2233,-38.6511,-13.7956,24.8556,broad_unknown_range_prior,385251,796,47,2.0643,816.4612,654.4834,89.4197,true,844.98,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0108,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,361,173.28,173-174,linear_tracklet_interpolation,"470.43,291.774,784.202,396.993",coarse_optical_azimuth_sector_broad_range,14.4863,-11.2437,40.2162,51.4599,broad_unknown_range_prior,797454,934,17,1.8436,1321.5825,683.4972,2.135,true,1041.09,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0109,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,361,173.28,173-174,linear_tracklet_interpolation,"222.094,289.34,447.686,387.653",coarse_optical_azimuth_sector_broad_range,-11.1055,-25.9769,3.7659,29.7428,broad_unknown_range_prior,460859,934,17,2.028,1027.459,665.648,11.2267,true,938.45,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0110,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,362,173.76,173-174,linear_tracklet_interpolation,"85.141,316.407,255.783,382.657",coarse_optical_azimuth_sector_broad_range,-25.4955,-37.9624,-13.0286,24.9338,broad_unknown_range_prior,386453,796,47,2.0586,831.7922,667.0661,71.4504,true,846.296,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0111,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,362,173.76,173-174,linear_tracklet_interpolation,"483.207,290.632,794.511,396.197",coarse_optical_azimuth_sector_broad_range,15.4964,-10.1255,41.1184,51.2439,broad_unknown_range_prior,794115,1838,187,1.8413,1335.6737,689.0973,3.6924,true,1007.037,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0112,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,362,173.76,173-174,linear_tracklet_interpolation,"232.121,288.411,458.238,387.459",coarse_optical_azimuth_sector_broad_range,-10.205,-25.0994,4.6894,29.7888,broad_unknown_range_prior,461567,796,47,2.0224,1036.952,670.4351,4.4719,true,943.009,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0113,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,363,174.24,174-175,linear_tracklet_interpolation,"92.897,316.582,265.038,383.166",coarse_optical_azimuth_sector_broad_range,-24.7511,-37.2836,-12.2187,25.0649,broad_unknown_range_prior,388486,796,47,2.045,841.2387,667.894,66.7467,true,842.724,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0114,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,363,174.24,174-175,linear_tracklet_interpolation,"495.649,290.172,799.679,396.154",coarse_optical_azimuth_sector_broad_range,16.267,-9.0366,41.5707,50.6073,broad_unknown_range_prior,784238,1050,2,1.8377,1339.2699,689.9383,1.7006,true,1031.171,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0115,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,363,174.24,174-175,linear_tracklet_interpolation,"241.85,288.268,468.652,387.779",coarse_optical_azimuth_sector_broad_range,-9.3236,-24.2479,5.6007,29.8486,broad_unknown_range_prior,462497,1050,2,2.0101,1048.1189,665.2348,8.0889,true,939.072,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0116,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,364,174.72,174-175,linear_tracklet_interpolation,"100.541,317.216,274.784,384.111",coarse_optical_azimuth_sector_broad_range,-23.9902,-36.6147,-11.3658,25.2489,broad_unknown_range_prior,391338,796,47,2.0819,851.0018,666.1778,64.2178,true,845.504,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0117,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,364,174.72,174-175,linear_tracklet_interpolation,"507.755,290.394,799.707,396.863",coarse_optical_azimuth_sector_broad_range,16.798,-7.9772,41.5731,49.5503,broad_unknown_range_prior,767855,1290,5,1.875,1340.4945,694.4599,6.3338,true,1004.953,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0118,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,364,174.72,174-175,linear_tracklet_interpolation,"251.282,288.912,478.927,388.614",coarse_optical_azimuth_sector_broad_range,-8.4613,-23.4225,6.4999,29.9225,broad_unknown_range_prior,463639,1290,5,2.0462,1061.5676,683.5261,13.2699,true,952.86,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0119,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,365,175.2,175-176,linear_tracklet_interpolation,"107.77,316.751,283.75,383.86",coarse_optical_azimuth_sector_broad_range,-23.2815,-35.982,-10.581,25.401,broad_unknown_range_prior,393694,796,47,2.0535,863.2231,672.6211,53.4465,true,846.141,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0120,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,365,175.2,175-176,linear_tracklet_interpolation,"519.676,290.12,799.737,396.75",coarse_optical_azimuth_sector_broad_range,17.3209,-6.9339,41.5758,48.5097,broad_unknown_range_prior,751725,1838,187,1.8644,1349.0044,690.0846,5.5371,true,996.752,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0121,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,365,175.2,175-176,linear_tracklet_interpolation,"260.403,288.594,488.989,388.432",coarse_optical_azimuth_sector_broad_range,-7.6219,-22.6243,7.3805,30.0048,broad_unknown_range_prior,464922,796,47,2.0198,1072.3109,694.3213,25.0929,true,949.771,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0122,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,366,175.68,175-176,linear_tracklet_interpolation,"531.335,289.153,799.771,395.484",coarse_optical_azimuth_sector_broad_range,17.8326,-5.9135,41.5787,47.4922,broad_unknown_range_prior,735958,1712,121,1.8796,1355.8727,688.0962,8.4563,true,985.984,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0123,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,366,175.68,175-176,linear_tracklet_interpolation,"269.09,286.929,498.752,386.827",coarse_optical_azimuth_sector_broad_range,-6.8145,-21.864,8.235,30.099,broad_unknown_range_prior,466372,796,47,2.027,1077.8327,680.868,12.2582,true,955.214,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0124,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,366,175.68,175-176,linear_tracklet_interpolation,"114.418,314.748,291.626,381.933",coarse_optical_azimuth_sector_broad_range,-22.646,-35.4002,-9.8918,25.5085,broad_unknown_range_prior,395361,796,47,2.0611,866.9124,661.8357,61.8436,true,846.918,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0125,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,367,176.16,176-177,linear_tracklet_interpolation,"542.696,287.962,799.729,394.222",coarse_optical_azimuth_sector_broad_range,18.3279,-4.9193,41.5751,46.4943,broad_unknown_range_prior,720492,1838,187,1.8812,1363.7785,690.278,7.778,true,988.337,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0126,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,367,176.16,176-177,linear_tracklet_interpolation,"277.901,285.213,508.481,385.197",coarse_optical_azimuth_sector_broad_range,-6.0033,-21.0929,9.0864,30.1793,broad_unknown_range_prior,467623,796,47,2.0178,1085.1369,685.3665,17.4818,true,957.495,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0127,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,367,176.16,176-177,linear_tracklet_interpolation,"121.008,312.902,299.507,380.109",coarse_optical_azimuth_sector_broad_range,-22.0128,-34.8235,-9.2021,25.6214,broad_unknown_range_prior,397117,796,47,2.0515,874.5152,661.5045,59.3104,true,849.371,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0128,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,368,176.64,176-177,linear_tracklet_interpolation,"553.458,286.326,799.539,392.964",coarse_optical_azimuth_sector_broad_range,18.7905,-3.9775,41.5584,45.5359,broad_unknown_range_prior,705635,1378,17,1.8936,1376.0596,675.1754,25.6851,true,993.238,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0129,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,368,176.64,176-177,linear_tracklet_interpolation,"127.483,311.37,307.396,378.49",coarse_optical_azimuth_sector_broad_range,-21.3843,-34.2569,-8.5117,25.7452,broad_unknown_range_prior,399026,796,47,2.056,884.1218,656.6777,59.8401,true,850.882,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
T0130,optical_tracklet_to_sar_single_frame,paired_optical_object_sar_gt,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,368,176.64,176-177,linear_tracklet_interpolation,"286.959,283.395,518.139,383.517",coarse_optical_azimuth_sector_broad_range,-5.1843,-20.3002,9.9316,30.2318,broad_unknown_range_prior,468431,1378,17,2.0227,1091.8715,675.556,8.7917,true,956.003,true,tracklet_and_single_support_same_posthoc_containment_state,Tracklet interpolation uses optical object rows only; SAR GT validates support after extraction.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence
