experiment_id,experiment_type,method,physical_vehicle_id,source_pair_id,target_pair_id,sar_frame,prior_region,prediction_region,search_window,component_count_raw,component_count_after_gate,selected_component_id,selection_status,distance_to_prediction,area_change_ratio,intensity_change,overlap_with_previous,motion_direction_consistent,depth_trend_consistent,optical_constraint_used,optical_state_frame,optical_velocity_x,optical_depth_velocity,response_switch_event,stop_reason,image_path_loaded,forbidden_fields_asserted
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,227,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,228,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,229,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,230,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,231,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,232,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,233,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,234,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,235,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,236,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,237,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C0,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,238,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,212,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,source_anchor_initialized,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,source_anchor_only,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,213,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",13,5,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,214,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",17,6,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,215,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",18,4,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,216,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",14,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,217,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",17,2,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,218,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",16,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,219,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",17,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,220,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",20,5,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,221,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",17,4,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,222,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",13,4,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,223,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",15,4,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,224,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",13,2,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,225,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",11,4,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,226,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",8,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,227,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",8,4,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,228,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",7,2,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,229,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",10,2,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,230,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",8,2,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,231,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",12,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,232,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",12,2,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,233,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",15,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,234,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","883.174,1130.205,1145.287,1276.449",16,2,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,235,"935.174,1162.205,1093.287,1244.449","977.597,1195.724,1135.710,1277.968","883.174,1130.205,1145.287,1276.449",9,1,cc_007,selected_unique_component_after_hard_gate,54.06731,1,,0.276719,NOT_TESTED,NOT_TESTED,false,,,,false,unique_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,236,"977.597,1195.724,1135.710,1277.968","979.442,1197.182,1137.555,1279.426","927.442,1165.182,1189.555,1311.426",12,2,,ambiguous_response,,1,,0.943297,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,237,"979.442,1197.182,1137.555,1279.426","983.029,1195.528,1141.142,1277.772","929.286,1166.639,1191.399,1312.883",15,1,cc_009,selected_unique_component_after_hard_gate,3.566078,1,,0.918758,true,NOT_TESTED,false,,,,false,unique_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C1,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,238,"983.029,1195.528,1141.142,1277.772","985.745,1195.429,1143.858,1277.673","933.745,1163.429,1195.858,1309.673",12,2,,ambiguous_response,,1,,0.963959,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,212,"935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449","935.174,1162.205,1093.287,1244.449",0,0,,source_anchor_initialized,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,source_anchor_only,false,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,213,"935.174,1162.205,1093.287,1244.449","937.350,1177.735,1095.463,1259.979","871.174,1130.205,1157.287,1276.449",17,1,cc_013,selected_unique_component_after_hard_gate,15.681779,1,,0.666679,true,true,true,102,14.158589,-0.136363,false,unique_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,214,"937.350,1177.735,1095.463,1259.979","939.525,1193.265,1097.638,1275.509","875.525,1161.265,1161.638,1307.509",12,2,,ambiguous_response,,1,,0.666679,NOT_TESTED,NOT_TESTED,true,103,12.86798,-0.186084,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,215,"939.525,1193.265,1097.638,1275.509","973.763,1163.999,1131.876,1246.243","877.701,1176.795,1163.814,1323.039",10,1,cc_002,selected_unique_component_after_hard_gate,55.08877,1,,0.337491,true,true,true,103,12.86798,-0.186084,false,unique_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,216,"973.763,1163.999,1131.876,1246.243","991.970,1157.130,1150.083,1239.374","927.970,1125.130,1214.083,1271.374",23,2,,ambiguous_response,,1,,0.682021,NOT_TESTED,NOT_TESTED,true,104,12.854807,-0.073475,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,217,"991.970,1157.130,1150.083,1239.374","1010.177,1150.262,1168.290,1232.506","946.177,1118.262,1232.290,1264.506",26,2,,ambiguous_response,,1,,0.682021,NOT_TESTED,NOT_TESTED,true,104,12.854807,-0.073475,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,218,"1010.177,1150.262,1168.290,1232.506","1028.384,1143.394,1186.497,1225.638","964.384,1111.394,1250.497,1257.638",27,0,,missing_observation,,1,,0.682021,NOT_TESTED,NOT_TESTED,true,105,4.18712,0.092357,NOT_TESTED,no_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,219,"1028.384,1143.394,1186.497,1225.638","1046.591,1136.526,1204.704,1218.770","982.591,1104.526,1268.704,1250.770",26,2,,ambiguous_response,,1,,0.682021,NOT_TESTED,NOT_TESTED,true,105,4.18712,0.092357,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,220,"1046.591,1136.526,1204.704,1218.770","1064.798,1129.657,1222.911,1211.901","1000.798,1097.657,1286.911,1243.901",28,4,,ambiguous_response,,1,,0.682021,NOT_TESTED,NOT_TESTED,true,106,14.829092,-0.043745,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,221,"1064.798,1129.657,1222.911,1211.901","1083.005,1122.789,1241.118,1205.033","1019.005,1090.789,1305.118,1237.033",27,4,,ambiguous_response,,1,,0.682021,NOT_TESTED,NOT_TESTED,true,106,14.829092,-0.043745,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,222,"1083.005,1122.789,1241.118,1205.033","1101.211,1115.921,1259.324,1198.165","1037.211,1083.921,1323.324,1230.165",21,3,,ambiguous_response,,1,,0.682021,NOT_TESTED,NOT_TESTED,true,107,11.823238,-0.002584,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,223,"1101.211,1115.921,1259.324,1198.165","1119.418,1109.053,1277.531,1191.297","1055.418,1077.053,1341.531,1223.297",17,2,,ambiguous_response,,1,,0.682021,NOT_TESTED,NOT_TESTED,true,107,11.823238,-0.002584,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,224,"1119.418,1109.053,1277.531,1191.297","1139.390,1099.378,1297.503,1181.622","1073.625,1070.184,1359.738,1216.428",22,1,cc_017,selected_unique_component_after_hard_gate,3.315243,1,,0.627222,true,true,true,108,16.673808,-0.033608,false,unique_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,225,"1139.390,1099.378,1297.503,1181.622","1143.461,1099.441,1301.574,1181.685","1093.793,1060.198,1379.906,1206.442",12,1,cc_010,selected_unique_component_after_hard_gate,16.058885,1,,0.948382,true,true,true,108,16.673808,-0.033608,false,unique_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,226,"1143.461,1099.441,1301.574,1181.685","1147.288,1100.068,1305.401,1182.312","1083.531,1067.504,1369.644,1213.748",15,1,cc_011,selected_unique_component_after_hard_gate,0.613343,1,,0.93866,true,true,true,108,16.673808,-0.033608,false,unique_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,227,"1147.288,1100.068,1305.401,1182.312","1150.020,1100.170,1308.133,1182.414","1087.116,1068.694,1373.229,1214.938",12,1,cc_011,selected_unique_component_after_hard_gate,1.214269,1,,0.963661,true,true,true,109,16.918843,-0.034393,false,unique_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,228,"1150.020,1100.170,1308.133,1182.414","1153.045,1100.889,1311.158,1183.133","1088.753,1068.273,1374.866,1214.517",12,1,cc_011,selected_unique_component_after_hard_gate,0.681998,1,,0.946091,true,true,true,109,16.918843,-0.034393,false,unique_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
ADJ_0208_TO_0209,adjacent_hidden_anchor,C2,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,WGV35A_PAIR_0209,229,"1153.045,1100.889,1311.158,1183.133","1156.821,1100.667,1314.934,1182.911","1092.069,1069.608,1378.182,1215.852",19,1,cc_016,selected_unique_component_after_hard_gate,1.204245,1,,0.948341,true,true,true,110,17.032061,0.079738,false,unique_component_after_hard_gate,true,no_target_box_no_target_center_no_future_endpoint
