atom_id,sar_frame,pixel_centroid_x,pixel_centroid_y,azimuth,radial,pixel_area,support_pixel_count,support_bbox,integrated_energy,mean_energy,peak_energy,relative_energy_within_local_field,atom_axis1,atom_axis2,atom_aspect_ratio,atom_orientation,compactness,local_arc_consistency,boundary_contact,extraction_threshold,threshold_provenance,source_shell_provenance
R1A0146,269,1256.68,1179.92,34.266651,182.351974,25,25,"1251.000,1174.000,1263.000,1186.000",1979,79.16,91,0.001473,13.694996,7.021425,1.950458,-29.372183,0.173611,0,false,73,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0147,269,1161.717131,1236.250996,4.677445,95.13916,251,251,"1143.000,1204.000,1185.000,1258.000",22566,89.904382,166,0.016801,37.822569,26.351241,1.435324,7.449939,0.11067,0.938357,false,73,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0148,269,1234.759494,1221.075949,36.510838,136.210663,79,79,"1227.000,1198.000,1245.000,1240.000",6912,87.493671,126,0.005146,34.918644,8.519423,4.09871,84.540694,0.104497,0,false,73,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0149,270,1185.728139,1189.37316,12.85323,148.68338,1155,1155,"1107.000,1138.000,1263.000,1240.000",96078,83.184416,178,0.073224,138.572859,117.152407,1.182843,29.913594,0.072587,0.616629,true,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0150,270,1271.882353,1141.352941,31.920691,222.961716,17,17,"1269.000,1138.000,1281.000,1150.000",1318,77.529412,87,0.001004,15.293795,4.212705,3.630397,-65.204247,0.118056,0,true,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0151,270,1259.628571,1179.6,34.95652,184.332733,35,35,"1245.000,1174.000,1275.000,1186.000",2618,74.8,85,0.001995,21.239993,10.032997,2.117014,-1.477743,0.097222,0.189965,false,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0152,270,1238.186047,1219.813953,37.358593,139.285858,86,86,"1233.000,1192.000,1245.000,1234.000",7267,84.5,133,0.005538,39.182581,8.654409,4.52747,88.2636,0.170635,0,false,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0153,270,1164.012346,1236.349794,6.054273,95.364197,243,243,"1137.000,1204.000,1185.000,1258.000",21246,87.432099,178,0.016192,42.280873,23.300677,1.814577,6.92361,0.09375,0.980895,false,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0154,271,1190.385274,1190.88613,14.606938,148.604935,1168,1168,"1107.000,1138.000,1281.000,1240.000",86399,73.971747,143,0.07376,143.20544,124.310635,1.151997,17.030031,0.06581,0.945936,true,62,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0155,271,1264.111111,1180.62963,36.262886,186.143753,27,27,"1245.000,1174.000,1275.000,1186.000",1787,66.185185,76,0.001526,26.141583,10.712082,2.440383,7.984685,0.075,0.371064,false,62,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0156,271,1241.770115,1219.011494,38.289104,142.097,87,87,"1233.000,1198.000,1251.000,1240.000",6417,73.758621,122,0.005478,34.944975,6.66407,5.243788,85.513692,0.115079,0,false,62,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0157,271,1166.551181,1235.885827,7.508272,96.233528,254,254,"1143.000,1210.000,1197.000,1252.000",19807,77.980315,135,0.01691,46.37417,21.017194,2.206487,4.97181,0.111993,0.942737,false,62,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0158,272,1190.333863,1193.316375,15.123925,145.731537,1258,1258,"1115.000,1140.000,1253.000,1242.000",93019,73.941971,159,0.08029,136.69059,112.195827,1.218322,44.652371,0.089372,0.337151,true,62,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0159,272,1270.222222,1143.444444,31.77927,220.459045,18,18,"1253.000,1140.000,1289.000,1152.000",1185,65.833333,72,0.001023,43.379097,10.184203,4.259449,-8.392551,0.041667,0.105944,true,62,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0160,272,1270.612903,1180.322581,37.814117,190.299896,31,31,"1259.000,1170.000,1283.000,1194.000",2033,65.580645,75,0.001755,23.066485,11.966875,1.927528,43.247253,0.053819,0.879192,false,62,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0161,272,1245.57,1220.24,39.780514,143.542191,100,100,"1241.000,1200.000,1253.000,1236.000",7491,74.91,114,0.006466,34.468536,7.253062,4.752274,83.113578,0.231481,0.034894,false,62,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0162,272,1170.514184,1236.670213,9.970819,96.227188,282,282,"1145.000,1212.000,1199.000,1266.000",21289,75.492908,159,0.018376,51.229191,25.519202,2.007476,9.61662,0.096708,0.992114,false,62,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0163,273,1193.682886,1192.86745,16.311026,147.08963,1192,1192,"1115.000,1140.000,1259.000,1266.000",72980,61.224832,116,0.076677,136.362507,115.884521,1.17671,41.38577,0.065697,0.437483,true,52,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0164,273,1271.608696,1143.782609,32.142998,220.898499,23,23,"1259.000,1140.000,1289.000,1152.000",1256,54.608696,67,0.00132,39.526828,8.317885,4.752029,-2.765835,0.063889,0.22316,true,52,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0165,273,1274.230769,1180.615385,38.713058,192.317291,26,26,"1265.000,1170.000,1283.000,1188.000",1430,55,62,0.001502,24.156575,12.158626,1.986785,34.38782,0.080247,0.90381,false,52,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0166,273,1249.280488,1218.621951,40.501377,147.174362,82,82,"1241.000,1194.000,1259.000,1236.000",4980,60.731707,87,0.005232,37.678058,8.876899,4.244507,87.62801,0.108466,0,false,52,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0167,276,1201.984733,1189.532655,18.844042,153.283508,1179,1179,"1127.000,1140.000,1271.000,1242.000",99300,84.223919,174,0.074536,144.346079,107.208198,1.346409,20.94996,0.08027,0.951912,true,72,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0168,276,1275.888889,1143.722222,33.113495,223.137665,18,18,"1271.000,1140.000,1283.000,1152.000",1365,75.833333,90,0.001025,13.151574,4.714407,2.789656,30.801836,0.125,0.94862,true,72,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0169,276,1259.985507,1215.84058,42.809696,156.343506,69,69,"1253.000,1194.000,1271.000,1236.000",5546,80.376812,104,0.004163,35.37426,8.146369,4.342334,87.872375,0.09127,0,false,72,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0170,276,1180.782828,1232.287879,15.20589,103.006866,198,198,"1157.000,1212.000,1211.000,1242.000",16887,85.287879,140,0.012676,60.878477,24.355741,2.499554,14.555285,0.122222,0.984805,false,72,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0171,278,1209.27592,1182.56689,20.339926,162.617111,1196,1196,"1121.000,1140.000,1277.000,1236.000",107676,90.0301,179,0.073789,152.180547,96.317941,1.579981,15.398919,0.079861,0.887181,true,78,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0172,278,1281.764706,1146.529412,34.771004,224.083908,17,17,"1277.000,1140.000,1289.000,1158.000",1395,82.058824,91,0.000956,19.672003,10.01531,1.964193,-75.181513,0.078704,0,true,78,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0173,278,1184.880952,1234.657143,17.859882,101.78643,210,210,"1163.000,1212.000,1217.000,1266.000",19400,92.380952,164,0.013295,57.611945,35.204525,1.636493,18.705603,0.072016,0.980802,false,78,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0174,279,1207.807868,1181.569076,19.706158,163.000137,1093,1093,"1115.000,1140.000,1277.000,1236.000",90594,82.885636,171,0.068373,151.862399,98.290244,1.54504,13.446112,0.07028,0.857642,true,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0175,279,1272.814815,1147.518519,32.932804,218.346481,27,27,"1259.000,1140.000,1289.000,1158.000",2090,77.407407,95,0.001577,39.907748,11.603547,3.439271,-20.030081,0.05,0,true,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0176,279,1269.463415,1214.682927,44.961182,163.726151,41,41,"1265.000,1194.000,1277.000,1230.000",3388,82.634146,122,0.002557,33.880747,4.787925,7.076291,88.164752,0.094907,0.038287,false,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0177,279,1186.783186,1235.212389,18.960163,101.688332,226,226,"1163.000,1212.000,1217.000,1266.000",19080,84.424779,170,0.0144,52.665469,35.752936,1.473039,18.567243,0.077503,0.991116,false,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0178,280,1210.242784,1182.483022,20.538012,163.261642,1178,1178,"1115.000,1140.000,1277.000,1236.000",87931,74.644312,145,0.073405,157.421324,98.624945,1.596161,11.252789,0.075746,0.788002,true,64,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0179,280,1269.190476,1149.142857,32.4091,214.957214,21,21,"1265.000,1146.000,1277.000,1158.000",1512,72,90,0.001262,13.727509,7.280323,1.885563,40.125773,0.145833,0.828488,false,64,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0180,280,1189.625483,1234.6139,20.238266,103.103516,259,259,"1163.000,1212.000,1223.000,1266.000",19871,76.722008,151,0.016588,50.338888,30.904959,1.628829,8.591168,0.079938,0.738414,false,64,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0181,281,1216.23246,1186.675402,23.18523,160.123367,1183,1183,"1146.000,1138.000,1278.000,1240.000",83402,70.500423,150,0.07797,132.253123,116.1097,1.139036,0.746808,0.087864,0.496963,true,60,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0182,281,1277,1147.9375,33.91378,220.327026,32,32,"1266.000,1138.000,1296.000,1156.000",2112,66,87,0.001974,36.946882,13.031929,2.835105,-7.815941,0.059259,0.071751,true,60,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0183,281,1276.254902,1213.745098,46.337967,169.196518,51,51,"1272.000,1204.000,1284.000,1234.000",3313,64.960784,83,0.003097,27.34347,6.011147,4.548794,88.935188,0.141667,0.052412,false,60,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0184,281,1185.317073,1234.887805,18.240049,100.864662,205,205,"1170.000,1210.000,1200.000,1270.000",15014,73.239024,150,0.014036,33.363696,18.197874,1.833384,81.224389,0.113889,0,false,60,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0185,281,1215.448276,1236.224138,33.047989,112.655022,58,58,"1206.000,1228.000,1224.000,1246.000",4209,72.568966,96,0.003935,14.644472,8.384033,1.74671,-13.907489,0.179012,0,false,60,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0186,284,1227.008897,1178.437722,25.364313,172.39006,1124,1124,"1146.000,1138.000,1296.000,1234.000",72623,64.61121,142,0.071034,140.229442,92.567206,1.514893,12.588041,0.078056,0.710131,true,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0187,284,1303.866667,1142.4,38.531132,240.582779,15,15,"1302.000,1138.000,1308.000,1150.000",912,60.8,69,0.000892,6.02738,3.632423,1.659328,-62.944321,0.208333,0,true,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0188,284,1326.4,1195.333333,51.88142,219.136795,15,15,"1320.000,1186.000,1338.000,1204.000",933,62.2,71,0.000913,14.566974,5.977214,2.437084,-35.500906,0.046296,0,false,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0189,284,1201.553991,1232.924883,25.764526,109.297752,213,213,"1176.000,1204.000,1236.000,1264.000",14011,65.779343,136,0.013705,54.575645,41.527702,1.314199,-13.278449,0.059167,0.128045,false,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0190,284,1286.259259,1211.666667,48.102016,177.972565,27,27,"1278.000,1198.000,1290.000,1228.000",1677,62.111111,72,0.00164,34.582717,5.068341,6.823281,-85.959409,0.075,0,false,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0191,288,1239.309009,1176.29009,28.479927,180.562637,1110,1110,"1146.000,1138.000,1308.000,1228.000",69205,62.346847,137,0.069748,155.260747,78.783303,1.970732,14.250924,0.076132,0.673672,true,54,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0192,288,1209.380952,1227.934524,28.483776,116.84182,168,168,"1200.000,1192.000,1224.000,1240.000",11030,65.654762,101,0.011116,36.724321,13.60907,2.698518,73.131529,0.145833,0.004717,false,54,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0193,288,1239.666667,1235.515152,42.005459,128.006088,33,33,"1230.000,1228.000,1248.000,1240.000",2038,61.757576,79,0.002054,12.031547,5.918593,2.032839,-1.654426,0.152778,0.029518,false,54,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0194,288,1185.5,1259.909091,23.789488,77.766525,22,22,"1170.000,1246.000,1206.000,1270.000",1233,56.045455,61,0.001243,34.148758,16.39425,2.082972,-3.756554,0.025463,0.382791,false,54,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0195,289,1242.842061,1175.603041,29.332275,182.89975,1184,1184,"1146.000,1138.000,1308.000,1228.000",64032,54.081081,104,0.072817,156.311168,81.842895,1.909893,13.692439,0.081207,0.641594,true,47,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0196,289,1333.1875,1140.8125,43.329552,261.055176,16,16,"1320.000,1138.000,1344.000,1150.000",854,53.375,62,0.000971,33.413329,6.214185,5.376945,-12.61999,0.055556,0,true,47,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0197,289,1213.617647,1229.252941,30.516937,117.694862,170,170,"1200.000,1210.000,1224.000,1240.000",9698,57.047059,89,0.011028,24.60178,13.860993,1.774893,70.238929,0.236111,0.116163,false,47,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0198,289,1244.52381,1235.52381,43.594727,131.284943,21,21,"1242.000,1228.000,1248.000,1240.000",1116,53.142857,60,0.001269,6.515021,5.323105,1.223914,-41.74449,0.291667,0,false,47,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0199,289,1181.958333,1258.833333,20.646698,78.363434,48,48,"1146.000,1246.000,1206.000,1270.000",2350,48.958333,54,0.002672,59.765209,21.43916,2.787666,-0.415737,0.033333,0.517772,true,47,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0200,290,1242.925659,1174.13749,28.997868,184.288193,1251,1251,"1146.000,1138.000,1314.000,1228.000",62596,50.036771,95,0.076235,159.897713,80.768374,1.979707,9.611625,0.082738,0.555552,true,44,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0201,290,1218.708075,1226.590062,31.94795,122.696114,161,161,"1206.000,1192.000,1236.000,1240.000",8298,51.540373,82,0.010106,33.131003,23.688794,1.398594,75.825969,0.111806,0.023581,false,44,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0202,290,1176,1259.341772,16.43936,75.848907,79,79,"1146.000,1246.000,1206.000,1282.000",3600,45.56962,52,0.004384,58.614446,24.503114,2.392122,-6.991867,0.036574,0.463351,true,44,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
