pair_plan_id,pair_type,physical_vehicle_id,frame_a,frame_b,split_a,split_b,aspect_difference_deg,range_difference_m,time_difference_frames,aspect_same_threshold_deg,aspect_different_threshold_deg,similar_range_threshold_m,minimum_time_separation_frames,pair_selection_basis,response_fields_reserved_for_evaluate
E0R3_PAIR_0149,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,358,calibration,calibration,29.559389,3.680333,39,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0150,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,359,calibration,calibration,29.921257,3.694602,40,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0151,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,360,calibration,calibration,31.793119,3.689128,41,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0152,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,361,calibration,guard,33.097068,3.749497,42,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0153,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,362,calibration,guard,33.250384,3.757408,43,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0154,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,363,calibration,guard,35.173544,3.73211,44,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0155,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,364,calibration,guard,36.115068,3.807724,45,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0156,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,365,calibration,guard,35.640462,3.834043,46,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0157,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,366,calibration,guard,38.032804,3.872107,47,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0158,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,367,calibration,guard,37.190323,3.919227,48,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0159,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,368,calibration,guard,37.868434,3.91059,49,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0160,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,369,calibration,guard,37.780058,3.890179,50,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0161,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,370,calibration,guard,38.689823,3.952503,51,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0162,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,371,calibration,posthoc_diagnosis,38.945299,3.9473,52,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0163,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,372,calibration,posthoc_diagnosis,41.30562,3.871758,53,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0164,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,373,calibration,posthoc_diagnosis,40.199116,3.923325,54,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0165,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,374,calibration,posthoc_diagnosis,38.424561,3.929517,55,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0166,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,375,calibration,posthoc_diagnosis,37.815891,4.010014,56,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0167,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,376,calibration,posthoc_diagnosis,38.06588,3.972516,57,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0168,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,377,calibration,posthoc_diagnosis,34.189779,3.865573,58,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0169,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,378,calibration,posthoc_diagnosis,34.642944,3.931438,59,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0170,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,379,calibration,posthoc_diagnosis,32.375008,3.787329,60,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0171,time_distant_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,319,380,calibration,posthoc_diagnosis,32.072803,3.80728,61,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0172,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,321,323,calibration,calibration,1.920575,0.161942,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0173,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,321,325,calibration,calibration,5.610785,0.382259,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0174,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,323,325,calibration,calibration,3.69021,0.220317,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0175,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,323,327,calibration,calibration,3.33535,0.473537,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0176,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,323,332,calibration,calibration,3.304674,1.141234,9,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0177,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,323,333,calibration,calibration,4.763156,1.101916,10,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0178,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,325,327,calibration,calibration,0.35486,0.25322,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0179,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,325,331,calibration,calibration,2.020897,0.693208,6,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0180,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,325,332,calibration,calibration,0.385536,0.920917,7,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0181,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,325,333,calibration,calibration,1.072946,0.881599,8,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0182,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,325,334,calibration,calibration,3.459153,1.021904,9,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0183,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,327,331,calibration,calibration,2.375757,0.439988,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0184,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,327,332,calibration,calibration,0.030676,0.667697,5,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0185,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,327,333,calibration,calibration,1.427806,0.628379,6,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0186,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,327,334,calibration,calibration,3.814013,0.768684,7,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0187,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,327,347,calibration,calibration,15.060316,1.924992,20,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0188,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,332,calibration,calibration,2.406433,0.227709,1,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0189,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,333,calibration,calibration,0.947951,0.188391,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0190,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,334,calibration,calibration,1.438256,0.328696,3,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0191,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,335,calibration,calibration,4.156957,0.461847,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0192,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,336,calibration,calibration,4.366249,0.495756,5,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0193,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,353,calibration,calibration,15.441879,1.968491,22,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0194,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,388,calibration,posthoc_diagnosis,16.669983,1.810862,57,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0195,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,389,calibration,posthoc_diagnosis,15.851175,1.932048,58,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0196,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,390,calibration,posthoc_diagnosis,16.327822,1.837685,59,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0197,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,391,calibration,posthoc_diagnosis,15.970937,1.87039,60,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0198,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,392,calibration,posthoc_diagnosis,16.000368,1.658196,61,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0199,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,393,calibration,posthoc_diagnosis,16.684695,1.609057,62,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0200,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,331,394,calibration,posthoc_diagnosis,17.665881,1.695095,63,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0201,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,333,calibration,calibration,1.458482,0.039318,1,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0202,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,334,calibration,calibration,3.844689,0.100987,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0203,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,335,calibration,calibration,6.56339,0.234138,3,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0204,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,336,calibration,calibration,6.772682,0.268047,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0205,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,347,calibration,calibration,15.090992,1.257295,15,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0206,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,348,calibration,calibration,15.226678,1.390539,16,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0207,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,349,calibration,calibration,15.720688,1.484105,17,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0208,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,350,calibration,calibration,17.329296,1.510293,18,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0209,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,351,calibration,calibration,16.577845,1.5157,19,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0210,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,352,calibration,calibration,17.344892,1.755201,20,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0211,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,353,calibration,calibration,17.848312,1.740782,21,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0212,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,354,calibration,calibration,18.966086,1.821205,22,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0213,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,355,calibration,calibration,20.796311,1.786739,23,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0214,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,356,calibration,calibration,22.289854,1.847368,24,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0215,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,357,calibration,calibration,24.535583,1.866901,25,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0216,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,383,calibration,posthoc_diagnosis,21.036931,1.93484,51,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0217,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,384,calibration,posthoc_diagnosis,22.964469,1.991453,52,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0218,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,385,calibration,posthoc_diagnosis,20.535762,1.832792,53,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0219,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,386,calibration,posthoc_diagnosis,20.958405,1.82092,54,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0220,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,387,calibration,posthoc_diagnosis,21.549073,1.810473,55,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0221,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,388,calibration,posthoc_diagnosis,19.076416,1.583153,56,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0222,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,389,calibration,posthoc_diagnosis,18.257608,1.704339,57,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0223,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,390,calibration,posthoc_diagnosis,18.734255,1.609976,58,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0224,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,391,calibration,posthoc_diagnosis,18.37737,1.642681,59,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0225,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,392,calibration,posthoc_diagnosis,18.406801,1.430487,60,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0226,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,393,calibration,posthoc_diagnosis,19.091128,1.381348,61,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0227,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,332,394,calibration,posthoc_diagnosis,20.072314,1.467386,62,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0228,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,333,334,calibration,calibration,2.386207,0.140305,1,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0229,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,333,335,calibration,calibration,5.104908,0.273456,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0230,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,333,336,calibration,calibration,5.3142,0.307365,3,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0231,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,333,337,calibration,calibration,6.580635,0.471975,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0232,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,333,350,calibration,calibration,15.870814,1.549611,17,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0233,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,333,351,calibration,calibration,15.119363,1.555018,18,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
