pair_id,scene,split_role,variant,time_start,time_end,sar_frame_center,azimuth_min,azimuth_max,azimuth_center,radial_min,radial_max,rho_center,rho_low_50,rho_high_50,rho_low_80,rho_high_80,rho_low_95,rho_high_95,heading_state,visibility_uncertainty,field_rule
WGV35A_PAIR_0186,GM_RM017,validation,P2,381,398,389.5833,-7.99062,0.00938,-3.99062,385.748252,564.632752,475.190502,457.190502,493.190502,439.190502,511.190502,385.748252,564.632752,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0187,GM_RM017,validation,P2,381,398,389.5833,-7.990227,0.009773,-3.990227,385.747502,564.633502,475.190502,457.190502,493.190502,439.190502,511.190502,385.747502,564.633502,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0188,GM_RM017,train,P2,381,398,389.5833,15.222131,23.222131,19.222131,310.960332,510.869332,410.914832,392.914832,428.914832,374.914832,446.914832,310.960332,510.869332,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0189,GM_RM017,train,P2,383,400,391.6667,17.17979,25.17979,21.17979,306.523457,504.143957,405.333707,387.333707,423.333707,369.333707,441.333707,306.523457,504.143957,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0190,GM_RM017,validation,P2,383,400,391.6667,-6.228873,1.771127,-2.228873,395.396481,573.199981,484.298231,466.298231,502.298231,448.298231,520.298231,395.396481,573.199981,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0191,GM_RM017,validation,P2,383,400,391.6667,-6.228481,1.771519,-2.228481,395.397481,573.198981,484.298231,466.298231,502.298231,448.298231,520.298231,395.397481,573.198981,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0192,GM_RM017,train,P2,383,400,391.6667,16.291808,24.291808,20.291808,308.76493,503.21943,405.99218,387.99218,423.99218,369.99218,441.99218,308.76493,503.21943,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0193,GM_RM017,train,P2,385,402,393.75,18.10359,27.70359,22.90359,297.891092,526.669092,412.280092,390.280092,434.280092,368.280092,456.280092,297.891092,526.669092,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0194,GM_RM017,validation,P2,385,402,393.75,-4.466343,3.533657,-0.466343,394.905981,573.690481,484.298231,466.298231,502.298231,448.298231,520.298231,394.905981,573.690481,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0195,GM_RM017,train,P2,385,402,393.75,18.103197,27.703197,22.903197,297.891592,526.668592,412.280092,390.280092,434.280092,368.280092,456.280092,297.891592,526.668592,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0196,GM_RM017,validation,P2,385,402,393.75,-4.466048,3.533952,-0.466048,394.906731,573.689731,484.298231,466.298231,502.298231,448.298231,520.298231,394.906731,573.689731,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0197,GM_RM017,validation,P2,421,438,429.1667,22.381906,31.981906,27.181906,381.562532,595.526532,488.544532,466.544532,510.544532,444.544532,532.544532,381.562532,595.526532,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0198,GM_RM017,validation,P2,429,446,437.5,25.921186,35.521186,30.721186,406.268447,617.531447,511.899947,489.899947,533.899947,467.899947,555.899947,406.268447,617.531447,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0199,GM_RM017,test,P2,433,450,441.6667,26.208638,39.008638,32.608638,403.351954,635.921954,519.636954,493.636954,545.636954,467.636954,571.636954,403.351954,635.921954,unknown,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0204,GM_RM019,external_scene_test,P2,19,36,27.0833,-31.878492,-19.078492,-25.478492,237.734685,586.500185,412.117435,386.117435,438.117435,360.117435,464.117435,237.734685,586.500185,unknown,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0205,GM_RM019,external_scene_test,P2,23,40,31.25,-26.887319,-14.087319,-20.487319,246.579935,577.654935,412.117435,386.117435,438.117435,360.117435,464.117435,246.579935,577.654935,unknown,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0206,GM_RM019,external_scene_test,P2,69,86,77.0833,16.863646,29.663646,23.263646,237.255325,578.193325,407.724325,381.724325,433.724325,355.724325,459.724325,237.255325,578.193325,unknown,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0207,GM_RM019,external_scene_test,P2,73,90,81.25,20.626784,33.426784,27.026784,262.842469,585.504469,424.173469,398.173469,450.173469,372.173469,476.173469,262.842469,585.504469,unknown,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0208,GM_RM019,external_scene_test,P2,204,221,212.5,-39.871464,-30.271464,-35.071464,278.824852,575.779352,427.302102,405.302102,449.302102,383.302102,471.302102,278.824852,575.779352,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0209,GM_RM019,external_scene_test,P2,229,246,237.5,-23.137179,-13.537179,-18.337179,247.712935,576.521935,412.117435,390.117435,434.117435,368.117435,456.117435,247.712935,576.521935,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0210,GM_RM019,external_scene_test,P2,260,277,268.75,5.441118,15.041118,10.241118,237.068435,587.166435,412.117435,390.117435,434.117435,368.117435,456.117435,237.068435,587.166435,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0211,GM_RM019,external_scene_test,P2,264,281,272.9167,9.356534,18.956534,14.156534,239.241435,584.993435,412.117435,390.117435,434.117435,368.117435,456.117435,239.241435,584.993435,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0212,GM_RM019,external_scene_test,P2,279,296,287.5,22.819524,32.419524,27.619524,278.048602,576.555602,427.302102,405.302102,449.302102,383.302102,471.302102,278.048602,576.555602,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0213,GM_RM019,external_scene_test,P2,281,298,289.5833,24.681188,34.281188,29.481188,285.8186,567.4116,426.6151,404.6151,448.6151,382.6151,470.6151,285.8186,567.4116,lateral_right,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0214,GM_RM019,external_scene_test,P2,306,323,314.5833,-42.579521,-27.779521,-35.179521,231.076352,623.527852,427.302102,396.302102,458.302102,365.302102,489.302102,231.076352,623.527852,unknown,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
WGV35A_PAIR_0215,GM_RM019,external_scene_test,P2,308,325,316.6667,-40.970249,-26.170249,-33.570249,226.341969,622.004969,424.173469,393.173469,455.173469,362.173469,486.173469,226.341969,622.004969,unknown,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_plus_heading_visibility_size_uncertainty
