region_id,scene,hypothesis_id,region_role,control_family,sar_frame,azimuth_min,azimuth_max,valid_pixel_count,nonzero_pixel_count,nonzero_ratio,mean_intensity,p95_intensity,p99_intensity,max_intensity,top1pct_mean_intensity,sum_intensity
WGV33C_WGV33B_H003_AUTO_RESPONSE,GM_RM011,WGV33B_H003,automatic_feasible_field_response,automatic_response,43,-38.777,44.283,1286312,1285482,0.99935474,52.37222851,68,95,252,118.6483209,67367026
WGV33C_WGV33B_H003_AUTO_RESPONSE,GM_RM011,WGV33B_H003,automatic_feasible_field_response,automatic_response,44,-38.777,44.283,1286312,1285502,0.99937029,52.54257987,68,94,249,116.79920709,67586151
WGV33C_WGV33B_H003_AUTO_RESPONSE,GM_RM011,WGV33B_H003,automatic_feasible_field_response,automatic_response,45,-38.777,44.283,1286312,1285483,0.99935552,52.67955364,68,93,251,115.72170398,67762342
WGV33C_WGV33B_H003_AUTO_RESPONSE,GM_RM011,WGV33B_H003,automatic_feasible_field_response,automatic_response,46,-38.777,44.283,1286312,1285362,0.99926145,48.58894809,64,86,248,106.40352923,62500547
WGV33C_WGV33B_H003_AUTO_RESPONSE,GM_RM011,WGV33B_H003,automatic_feasible_field_response,automatic_response,47,-38.777,44.283,1286312,1285432,0.99931587,47.32076743,61,83,242,103.12437811,60869271
WGV33C_WGV33B_H003_AUTO_RESPONSE,GM_RM011,WGV33B_H003,automatic_feasible_field_response,automatic_response,48,-38.777,44.283,1286312,1285356,0.99925679,44.96146891,58,80,249,99.4201648,57834477
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,8,-61,-41,300325,298629,0.99435278,37.56696579,47,55,135,66.21304927,11282299
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,9,-61,-41,300325,298677,0.99451261,37.01314909,45,54,125,65.38881491,11115974
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,10,-61,-41,300325,298588,0.99421627,34.65277949,44,52,122,61.10885486,10407096
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,11,-61,-41,300325,298833,0.99503205,42.07044702,52,62,143,74.31125166,12634807
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,12,-61,-41,300325,298747,0.99474569,46.32244735,59,71,152,82.56225033,13911789
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,13,-61,-41,300325,298854,0.99510197,44.68859069,57,68,138,79.07723036,13421101
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,14,-61,-41,300325,298767,0.99481229,45.47759261,59,72,140,83.34620506,13658058
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,15,-61,-41,300325,298673,0.99449929,38.86072422,48,61,129,71.63149134,11670847
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,16,-61,-41,300325,298676,0.99450928,40.21109798,52,64,133,74.02896138,12076398
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,17,-61,-41,300325,298695,0.99457255,38.74264547,50,61,142,71.11917443,11635385
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,18,-61,-41,300325,298580,0.99418963,39.5384267,51,62,143,73.66677763,11874378
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,19,-61,-41,300325,298724,0.99466911,44.54319487,58,71,163,83.74034621,13377435
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,20,-61,-41,300325,298741,0.99472571,46.74595522,60,73,188,86.81291611,14038979
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,21,-61,-41,300325,298667,0.99447931,50.87640723,66,80,209,94.44840213,15279457
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,22,-61,-41,300325,298660,0.99445601,53.72604345,71,85,249,99.95306258,16135274
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,23,-61,-41,300325,298621,0.99432615,51.77670857,67,81,250,95.71438083,15549840
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,24,-61,-41,300325,298574,0.99416965,44.8953234,58,71,195,83.3575233,13483188
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,25,-61,-41,300325,298500,0.99392325,41.02676101,53,64,180,75.69174434,12321362
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,26,-61,-41,300325,298576,0.99417631,44.42854907,58,69,167,82.22370173,13343004
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,27,-61,-41,300325,298552,0.9940964,43.64709565,57,68,185,81.33122503,13108314
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,28,-61,-41,300325,298653,0.9944327,47.72468825,62,75,214,89.35386152,14332917
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,29,-61,-41,300325,298730,0.99468909,50.09894614,66,80,217,94.54227696,15045966
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,30,-61,-41,300325,298616,0.9943095,51.0266145,67,82,216,97.90712383,15324568
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,31,-61,-41,300325,298689,0.99455257,53.98112711,71,88,241,104.14713715,16211882
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,32,-61,-41,300325,298570,0.99415633,49.54193291,66,81,231,96.82723036,14878681
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,33,-61,-41,300325,298515,0.9939732,42.14998085,55,69,179,81.99533955,12658693
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,34,-61,-41,300325,298494,0.99390327,41.80873054,55,69,183,83.0695739,12556207
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,35,-61,-41,300325,298554,0.99410306,45.31384334,60,75,194,90.23235686,13608880
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,36,-61,-41,300325,298597,0.99424623,48.12120869,64,81,194,96.76398136,14452002
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,37,-61,-41,300325,298533,0.99403313,45.75067344,59,78,180,92.34520639,13740071
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,38,-61,-41,300325,298427,0.99368018,45.76900358,59,78,147,92.79993342,13745576
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,39,-61,-41,300325,298484,0.99386997,41.84278032,54,68,153,82.27496671,12566433
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,40,-61,-41,300325,298420,0.99365687,37.77452094,48,60,135,73.70472703,11344633
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,41,-61,-41,300325,298419,0.99365354,38.30496296,48,59,143,72.8798269,11503938
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,42,-61,-41,300325,298590,0.99422293,44.1095047,57,71,159,86.19241012,13247187
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,43,-61,-41,300325,298614,0.99430284,50.7658803,66,82,181,100.23601864,15246263
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,44,-61,-41,300325,298692,0.99456256,51.22889203,67,85,181,102.75798935,15385317
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,45,-61,-41,300325,298615,0.99430617,51.67005411,67,85,178,103.27796272,15517809
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,46,-61,-41,300325,298533,0.99403313,47.72533089,62,79,168,95.90545939,14333110
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,47,-61,-41,300325,298601,0.99425955,46.78184633,61,79,175,94.73302264,14049758
WGV33C_WGV33B_H003_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_adjacent_azimuth_control,matched_background_control,48,-61,-41,300325,298491,0.99389328,44.53765754,58,76,149,90.97003995,13375772
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,8,47,62,208740,206718,0.99031331,36.34258887,45,50,79,53.24329502,7586152
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,9,47,62,208740,206730,0.9903708,35.5529223,43,46,74,49.21216475,7421317
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,10,47,62,208740,206599,0.98974322,33.14657948,41,45,76,47.16235632,6919017
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,11,47,62,208740,206834,0.99086902,40.21643192,50,53,72,55.72078544,8394778
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,12,47,62,208740,206750,0.99046661,44.3590687,55,60,75,62.99568966,9259512
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,13,47,62,208740,206800,0.99070614,42.45908307,52,57,83,59.09578544,8862909
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,14,47,62,208740,206666,0.99006419,42.88275366,54,59,100,62.04358238,8951346
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,15,47,62,208740,206498,0.98925937,36.52426943,45,48,147,54.86015326,7624076
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,16,47,62,208740,206550,0.98950848,37.97015426,47,53,170,61.7605364,7925890
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,17,47,62,208740,206550,0.98950848,36.84573632,46,52,163,60.8256705,7691179
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,18,47,62,208740,206441,0.9889863,37.77291846,48,54,166,63.57902299,7884719
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,19,47,62,208740,206577,0.98963783,42.81107598,55,62,190,72.61494253,8936384
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,20,47,62,208740,206445,0.98900546,44.88148893,58,65,211,75.9841954,9368562
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,21,47,62,208740,206396,0.98877072,48.77322506,64,71,220,83.58572797,10180923
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,22,47,62,208740,206366,0.988627,51.47257354,67,74,241,88.1039272,10744385
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,23,47,62,208740,206263,0.98813356,49.66251796,65,71,231,85.0316092,10366554
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,24,47,62,208740,206201,0.98783654,42.96438153,55,61,202,72.43726054,8968385
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,25,47,62,208740,206060,0.98716106,39.35088148,51,55,183,65.22605364,8214103
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,26,47,62,208740,206131,0.9875012,42.54742263,55,60,182,69.85009579,8881349
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,27,47,62,208740,206177,0.98772157,41.74581297,53,59,193,68.37356322,8714021
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,28,47,62,208740,206231,0.98798026,45.46628341,59,65,201,73.66714559,9490632
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,29,47,62,208740,206295,0.98828686,47.37200345,61,66,170,73.43678161,9888432
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,30,47,62,208740,206197,0.98781738,48.14237808,62,67,118,70.61302682,10049240
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,31,47,62,208740,206239,0.98801859,50.75662068,65,71,108,73.88122605,10594937
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,32,47,62,208740,206135,0.98752036,46.28813835,60,65,101,67.16810345,9662186
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,33,47,62,208740,206138,0.98753473,39.44814123,51,54,89,57.05555556,8234405
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,34,47,62,208740,206105,0.98737664,38.9364233,50,54,90,56.37308429,8127589
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,35,47,62,208740,206230,0.98797547,42.25158091,54,59,96,61.79118774,8819595
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,36,47,62,208740,206231,0.98798026,45.49455782,59,64,96,68.89846743,9496534
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,37,47,62,208740,206107,0.98738622,43.91687266,57,62,110,68.23754789,9167208
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,38,47,62,208740,205744,0.98564722,44.59580818,58,66,145,73.00431034,9308929
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,39,47,62,208740,205865,0.98622689,41.14362844,54,62,167,71.46216475,8588321
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,40,47,62,208740,205713,0.98549871,37.19921433,48,58,166,66.99760536,7764964
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,41,47,62,208740,205692,0.9853981,37.77744563,50,58,165,68.05363985,7885664
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,42,47,62,208740,205960,0.986682,43.39507521,57,67,173,76.95354406,9058288
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,43,47,62,208740,205977,0.98676344,49.5275606,65,74,196,83.18342912,10338383
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,44,47,62,208740,206043,0.98707962,49.34655073,65,71,115,76.29214559,10300599
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,45,47,62,208740,205913,0.98645684,49.23027211,64,68,108,72.67385057,10276327
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,46,47,62,208740,205906,0.9864233,45.31363898,59,62,98,66.14367816,9458769
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,47,47,62,208740,205883,0.98631312,44.10801476,57,61,98,63.85680077,9207107
WGV33C_WGV33B_H003_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H003,same_time_far_azimuth_control,matched_background_control,48,47,62,208740,205683,0.98535499,41.95830698,54,58,103,60.86877395,8758377
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,49,-38.777,44.283,1286312,1285250,0.99917438,39.38146111,51,71,255,87.45211443,50656846
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,50,-38.777,44.283,1286312,1285369,0.9992669,37.50545591,48,67,253,83.75722948,48243718
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,51,-38.777,44.283,1286312,1285394,0.99928633,34.94009851,45,62,251,78.44962687,44943868
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,52,-38.777,44.283,1286312,1285239,0.99916583,30.33212704,39,55,255,70.56833022,39016579
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,53,-38.777,44.283,1286312,1285245,0.9991705,25.55240641,33,47,251,60.57625933,32868367
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,54,-38.777,44.283,1286312,1285176,0.99911686,25.30096742,33,47,251,60.45079291,32544938
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,55,-38.777,44.283,1286312,1285277,0.99919537,26.07892797,34,48,249,61.68998756,33545638
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,56,-38.777,44.283,1286312,1285200,0.99913551,24.1955311,32,44,250,55.76997823,31123002
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,57,-38.777,44.283,1286312,1285313,0.99922336,26.63943196,34,48,250,60.92762749,34266621
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,58,-38.777,44.283,1286312,1285416,0.99930343,29.71367522,39,54,251,67.83978545,38221057
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,59,-38.777,44.283,1286312,1285537,0.9993975,37.88770532,50,68,252,85.00932836,48735410
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,60,-38.777,44.283,1286312,1285600,0.99944648,46.61454064,61,85,250,104.41689988,59960843
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,61,-38.777,44.283,1286312,1285506,0.9993734,45.78905584,60,82,253,100.9886505,58899012
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,62,-38.777,44.283,1286312,1285463,0.99933997,48.12233268,62,86,252,106.17622823,61900334
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,63,-38.777,44.283,1286312,1285445,0.99932598,44.35316782,58,80,253,97.79827425,57052012
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,64,-38.777,44.283,1286312,1285294,0.99920859,40.48385306,53,72,255,89.23624067,52074866
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,65,-38.777,44.283,1286312,1285309,0.99922025,39.30176116,51,71,245,85.98142102,50554327
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,66,-38.777,44.283,1286312,1285414,0.99930188,43.50693689,57,78,255,95.56343284,55963495
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,67,-38.777,44.283,1286312,1285395,0.99928711,45.52389778,59,81,248,99.25847326,58557936
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,68,-38.777,44.283,1286312,1285344,0.99924746,46.18163556,60,83,253,101.11435012,59403992
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,69,-38.777,44.283,1286312,1285465,0.99934153,49.14964332,64,88,251,106.91736629,63221776
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,70,-38.777,44.283,1286312,1285450,0.99932987,51.14290623,67,93,255,112.61769279,65785734
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,71,-38.777,44.283,1286312,1285383,0.99927778,47.26132229,62,86,252,105.20662313,60792806
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,72,-38.777,44.283,1286312,1285258,0.9991806,44.42716464,59,82,251,101.05068408,57147195
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,73,-38.777,44.283,1286312,1285320,0.9992288,44.15297688,58,82,236,101.36466107,56794504
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,74,-38.777,44.283,1286312,1285133,0.99908343,39.30781335,52,74,252,90.55970149,50562112
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,75,-38.777,44.283,1286312,1285140,0.99908887,34.67599307,46,65,251,79.4869403,44604146
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,76,-38.777,44.283,1286312,1285081,0.999043,31.96460035,43,60,250,73.29469838,41116449
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,77,-38.777,44.283,1286312,1285257,0.99917983,34.32706762,45,64,252,77.39241294,44155319
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,78,-38.777,44.283,1286312,1285371,0.99926845,39.55136779,52,73,255,88.48320896,50875399
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,79,-38.777,44.283,1286312,1285441,0.99932287,45.83569538,60,85,255,101.74378109,58959005
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,80,-38.777,44.283,1286312,1285425,0.99931043,45.75332035,60,85,248,101.67109764,58853045
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,81,-38.777,44.283,1286312,1285328,0.99923502,42.4930841,55,78,209,94.31926306,54659364
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,82,-38.777,44.283,1286312,1285297,0.99921092,42.34347343,55,76,216,93.72100435,54466918
WGV33C_WGV33B_H003_TEMPORAL_CONTROL,GM_RM011,WGV33B_H003,same_azimuth_temporal_control,temporal_background_control,83,-38.777,44.283,1286312,1285384,0.99927856,42.57317198,55,78,223,93.89738806,54762382
