scene,canonical_vehicle_id,segment_id,dx_px,dy_px,grid_level,offset_category,frame_count,mean_valid_fraction,mean_clarity,median_clarity,temporal_mad_mean,temporal_mad_median,positive_persistence_mean,positive_persistence_p90,positive_persistence_fraction_ge_0_5,vehicle_scale_horizontal_run_px,background_median_mean,background_mad_mean,fixed_world_mean_clarity,fixed_world_minus_track_mean_clarity,phase_world_residual_median_px,phase_vehicle_residual_median_px,phase_wrong_residual_median_px,phase_response_median,flow_world_residual_median_px,flow_vehicle_residual_median_px,flow_wrong_residual_median_px,flow_support_fraction_median,weighted_score,rank,winner
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-80,-120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,30.341154098510742,40.212345123291016,7.9851250648498535,8.0,0.026651785714285715,0.09523809523809523,0.008375,35.0,47.857142857142854,5.809523809523809,29.291547775268555,-1.0496063232421875,0.1320195243945364,4.544029053238533,4.636759262165699,0.6176534401321853,0.14031389232355462,4.615103411631804,4.748917778746468,0.4425595238095238,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-40,-120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,30.07118797302246,39.8775634765625,7.960140705108643,8.0,0.02677455357142857,0.09523809523809523,0.00821875,42.0,47.666666666666664,5.666666666666667,29.15085220336914,-0.9203357696533203,0.11767425168832982,4.59511622055701,4.634774060307892,0.6014380057376845,0.13391703219127432,4.580727568653205,4.751492833246761,0.4412797619047619,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,0,-120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.534643173217773,39.263267517089844,7.850781440734863,7.0,0.027301339285714286,0.09523809523809523,0.0084375,42.0,47.285714285714285,5.666666666666667,28.7725887298584,-0.762054443359375,0.11190861741220146,4.595769094804053,4.672575498074551,0.5623806199265851,0.15058279816427972,4.65450385269617,4.7340783095526575,0.4454910714285714,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,40,-120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.05385971069336,38.81522750854492,7.801312446594238,7.0,0.02254910714285714,0.047619047619047616,0.0059375,26.0,47.666666666666664,5.666666666666667,28.482755661010742,-0.5711040496826172,0.13281932417792808,4.560492895261978,4.6469140886376765,0.5417295559412902,0.14836301146346048,4.6883604292406105,4.791914136457227,0.45007440476190474,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,80,-120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,30.57209587097168,39.78059768676758,7.839218616485596,7.0,0.02178720238095238,0.047619047619047616,0.00665625,14.0,49.0,6.142857142857143,28.50924301147461,-2.0628528594970703,0.10879311064761843,4.58215408877124,4.600383539333558,0.5171497821255966,0.14675936679397233,4.701518485835425,4.791354273028691,0.4520982142857143,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,120,-120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,31.006248474121094,40.01961898803711,7.847328186035156,7.0,0.028741815476190476,0.09523809523809523,0.010390625,26.0,48.57142857142857,6.0476190476190474,28.80678939819336,-2.1994590759277344,0.07746635287813149,4.627978775877518,4.594968629054602,0.519290335752346,0.10763771239045843,4.640223882157054,4.705388717161169,0.43385416666666665,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,160,-120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,30.412899017333984,39.345741271972656,7.720375061035156,7.0,0.029183035714285713,0.09523809523809523,0.01090625,26.0,48.23809523809524,5.809523809523809,28.9224796295166,-1.4904193878173828,0.11318628751705602,4.591162850697335,4.681184348171337,0.5680856921054699,0.09657707340090425,4.708871995101667,4.782406769830975,0.43163690476190475,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-400,-80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,24.466581344604492,35.00267028808594,7.017125129699707,7.0,0.0069107142857142865,0.0,0.000765625,5.0,44.0,5.142857142857143,24.14512825012207,-0.3214530944824219,0.13672747358086546,4.5888145895038015,4.596536548286431,0.4608912977907393,0.1814790343374099,4.772283537398668,4.8153610865402445,0.4660863095238095,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-300,-80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,25.524188995361328,35.51624298095703,7.15890645980835,7.0,0.01653422619047619,0.047619047619047616,0.005578125,16.0,44.80952380952381,4.809523809523809,24.330841064453125,-1.1933479309082031,0.14004683739831564,4.431499800046158,4.749136970732546,0.5633248901753514,0.16608478546047672,4.719303071663521,4.754551584179101,0.4607589285714286,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-200,-80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,27.59197235107422,37.71940612792969,7.576359272003174,7.0,0.028178571428571428,0.047619047619047616,0.011671875,44.0,45.76190476190476,5.285714285714286,25.538814544677734,-2.0531578063964844,0.1434230950077104,4.493573419373586,4.698519904853524,0.6283862251926351,0.16635902220559298,4.750901841870762,4.646702181102941,0.4384077380952381,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-160,-80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,28.398983001708984,38.42006301879883,7.733343601226807,7.0,0.02944047619047619,0.09523809523809523,0.011125,43.0,46.61904761904762,5.428571428571429,25.981836318969727,-2.417146682739258,0.13490625307040893,4.549332369570597,4.639272859660413,0.6380142144030995,0.14060433068578476,4.784739998386555,4.694202037785322,0.4408035714285714,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-120,-80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.265233993530273,39.03553009033203,7.907671928405762,7.0,0.032826636904761904,0.09523809523809523,0.011640625,43.0,46.714285714285715,5.571428571428571,28.085403442382812,-1.179830551147461,0.12113501133551399,4.55164608859595,4.632901382210585,0.627933423579843,0.1424662701599087,4.74936400352333,4.706542588800873,0.43343750000000003,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-100,-80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.613859176635742,39.4344482421875,7.972265720367432,8.0,0.033166666666666664,0.09523809523809523,0.012015625,43.0,46.904761904761905,5.619047619047619,29.0279483795166,-0.5859107971191406,0.11566902067768453,4.555081204295299,4.645843364078617,0.6276871674866589,0.1375346114300634,4.752322244659834,4.705331750880407,0.43354166666666666,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-80,-80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.81568717956543,39.54844665527344,7.979312419891357,8.0,0.03146279761904761,0.09523809523809523,0.011,43.0,47.285714285714285,5.714285714285714,29.34463119506836,-0.4710559844970703,0.12796206426616802,4.523420434386727,4.675235127350256,0.629278445823325,0.11695772171063054,4.767830403869008,4.651449710133182,0.43452380952380953,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-40,-80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.780799865722656,39.44268035888672,7.974374771118164,8.0,0.02827380952380952,0.09523809523809523,0.009609375,42.0,47.666666666666664,5.857142857142857,29.505971908569336,-0.2748279571533203,0.15490296859920058,4.4982001746592974,4.719939953454465,0.6053819289361989,0.08180123533467432,4.664209054378958,4.666998858123723,0.4338095238095238,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,0,-80,COARSE+FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.879806518554688,39.40896224975586,7.975922107696533,8.0,0.028488095238095236,0.09523809523809523,0.00878125,33.0,48.38095238095238,6.095238095238095,29.434755325317383,-0.4450511932373047,0.10092543851356749,4.571701210479979,4.644307398651195,0.5806523473450431,0.09270499978461766,4.667342284024437,4.664611136872626,0.4392261904761905,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,40,-80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.922313690185547,39.502105712890625,8.03834342956543,8.0,0.026347470238095236,0.09523809523809523,0.006890625,24.0,49.095238095238095,6.190476190476191,29.444557189941406,-0.4777565002441406,0.1250204726405785,4.659457638666456,4.5780074475442945,0.5736855902605587,0.10753683252975267,4.669723408470597,4.6622248799329125,0.43635416666666665,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,80,-80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,31.4169864654541,40.54633331298828,8.102343559265137,8.0,0.02520610119047619,0.09523809523809523,0.005828125,14.0,49.61904761904762,6.666666666666667,29.674516677856445,-1.7424697875976562,0.10667906246568432,4.691307522935379,4.579873856639786,0.5814178536335627,0.14050699928625893,4.64816778317957,4.730405803565361,0.4358184523809524,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,100,-80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,31.725332260131836,40.69043731689453,8.111671447753906,8.0,0.030678571428571427,0.09523809523809523,0.008515625,15.0,49.23809523809524,6.428571428571429,29.87664794921875,-1.848684310913086,0.1150102880095762,4.701406729462574,4.589091206213111,0.5871782172609259,0.1706154205830047,4.750196727354641,4.75339602798865,0.42778273809523815,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,120,-80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,31.858901977539062,40.76276779174805,8.10339069366455,8.0,0.038281249999999996,0.14285714285714285,0.01246875,26.0,48.80952380952381,6.095238095238095,30.067399978637695,-1.7915019989013672,0.10070926247745154,4.753606900073915,4.5819768654093895,0.5944671190861199,0.17053822744890673,4.851492063680528,4.767479585804142,0.42151785714285717,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,160,-80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,31.274539947509766,40.21536636352539,7.962812423706055,8.0,0.04364657738095238,0.14285714285714285,0.015375,27.0,47.80952380952381,5.714285714285714,30.15936279296875,-1.1151771545410156,0.11450180965390624,4.779418527692634,4.638269470997113,0.6325705945767739,0.15094206010835293,4.866174800193644,4.827852966524702,0.4220089285714286,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,200,-80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,30.531600952148438,39.62970733642578,7.774406433105469,7.0,0.046432291666666674,0.14285714285714285,0.017484375,34.0,47.0,5.523809523809524,28.314773559570312,-2.216827392578125,0.12231423147114351,4.716454178156786,4.674955917408884,0.6581983041984063,0.10840608111509353,4.863437373781572,4.839812585719998,0.42558035714285714,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,300,-80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.641490936279297,38.71205520629883,7.6033124923706055,7.0,0.04777529761904762,0.14285714285714285,0.0216875,34.0,46.0,5.190476190476191,26.755224227905273,-2.8862667083740234,0.1256095059059667,4.64720886945133,4.625715345533156,0.6957000390798957,0.11317587293211889,4.732502634245218,4.813088793003715,0.43544642857142857,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,400,-80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,26.273845672607422,35.581050872802734,7.136046886444092,7.0,0.020022321428571428,0.047619047619047616,0.007015625,34.0,45.666666666666664,5.142857142857143,25.404096603393555,-0.8697490692138672,0.15904320229755498,4.609261581427299,4.582410327191045,0.5710610927427533,0.14194559856550215,4.579923711751258,4.752352243247724,0.4562202380952381,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-160,-40,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,27.86726951599121,37.897300720214844,7.717718601226807,7.0,0.0376703869047619,0.09523809523809523,0.02109375,55.0,45.285714285714285,5.0,25.88471221923828,-1.9825572967529297,0.12053989768875742,4.576851803912244,4.687207261499415,0.5783592182177084,0.18600155035575847,4.677956094446001,4.786065048471801,0.4376785714285715,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-120,-40,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.087066650390625,38.902931213378906,8.013172149658203,7.0,0.04761681547619048,0.14285714285714285,0.028203125,77.0,45.38095238095238,5.0476190476190474,28.663070678710938,-0.4239959716796875,0.1141936159649739,4.5008960945072385,4.703260911799843,0.5887647061160317,0.18833816595843192,4.61169506614672,4.719375090198708,0.42095238095238097,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-80,-40,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.835866928100586,39.571773529052734,8.109609603881836,7.0,0.05192261904761905,0.14285714285714285,0.03046875,94.0,45.476190476190474,5.190476190476191,30.467334747314453,0.6314678192138672,0.1392349335631397,4.505056482934981,4.724010358610117,0.604125155425734,0.13392350425295046,4.612114250083502,4.719395740376918,0.41443452380952384,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-40,-40,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,30.407577514648438,40.04654312133789,8.177687644958496,8.0,0.05138690476190476,0.14285714285714285,0.028265625,66.0,46.142857142857146,5.285714285714286,30.965600967407227,0.5580234527587891,0.14608486027142167,4.560510544707666,4.660856241203248,0.6282925494291165,0.10235378999849201,4.606744085738377,4.758370444550108,0.41325892857142854,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,0,-40,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,31.260860443115234,40.71845245361328,8.305343627929688,8.0,0.055023809523809517,0.19047619047619047,0.0274375,44.0,46.80952380952381,5.619047619047619,31.225889205932617,-0.03497123718261719,0.12186448666751089,4.58344249637112,4.6026741114707335,0.6304922864392952,0.09784511725563125,4.6940499402087354,4.783563794077328,0.41264880952380956,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,40,-40,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,31.79484748840332,41.352378845214844,8.477578163146973,8.0,0.06017113095238095,0.23809523809523808,0.0270625,44.0,46.95238095238095,5.714285714285714,31.564849853515625,-0.2299976348876953,0.12012303910494031,4.659248489567182,4.565032430264357,0.6153128989316798,0.18098176566872248,4.825029687283907,4.778111753596442,0.41488095238095235,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,80,-40,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,33.1036491394043,42.33740234375,8.53137493133545,8.0,0.05912797619047619,0.23809523809523808,0.02509375,38.0,47.333333333333336,6.095238095238095,31.930763244628906,-1.1728858947753906,0.16163797986805306,4.785233783594104,4.5332603080066525,0.6354358585999795,0.20306456190254735,4.816776855082699,4.801204132376698,0.41989583333333336,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,120,-40,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,33.45341110229492,42.50029754638672,8.5181245803833,8.0,0.06845386904761905,0.23809523809523808,0.031328125,44.0,47.23809523809524,5.761904761904762,32.232948303222656,-1.2204627990722656,0.15552108931589909,4.800505377912328,4.555348807423658,0.6516374584977274,0.21856842383194294,4.886460572343131,4.754162769334572,0.41714285714285715,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
