scene,atomic_tracklet_id,frame_start,frame_end,frame_count,observation_count,source_track_ids,detector_sources,entry_boundary_state,exit_boundary_state,split_reason,known_identity_constraints,purity_risk,notes
GM_RM011,GM_RM011:AT0001,0,4,5,5,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0002"",""YOLO26l:bytetrack:bt_0002""]","[""YOLO11l""]",right,right,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0001;credible=5;coverage_score=600
GM_RM011,GM_RM011:AT0002,0,4,5,5,"[""YOLO11l:botsort:bs_0002"",""YOLO11l:bytetrack:bt_0002"",""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]","[""YOLO11l""]",bottom,right+bottom,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0002;credible=2;coverage_score=300
GM_RM011,GM_RM011:AT0037,0,4,5,5,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0002"",""YOLO26l:bytetrack:bt_0002""]","[""YOLO26l""]",right,right,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0002;credible=5;coverage_score=600
GM_RM011,GM_RM011:AT0033,0,13,14,14,"[""YOLO11l:botsort:bs_0002"",""YOLO11l:botsort:bs_0007"",""YOLO11l:botsort:bs_0015"",""YOLO11l:bytetrack:bt_0002"",""YOLO11l:bytetrack:bt_0007"",""YOLO11l:bytetrack:bt_0015"",""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]","[""YOLO26l""]",left+bottom,bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0001;credible=14;coverage_score=1600
GM_RM011,GM_RM011:AT0063,5,5,1,1,[],"[""YOLO26l""]",right,right,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0064,5,12,7,7,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:botsort:bs_0004"",""YOLO26l:bytetrack:bt_0001"",""YOLO26l:bytetrack:bt_0004""]","[""YOLO11l""]",left,right+bottom,local_overlap_fragment_union,[],boundary_or_split,seed=local_supplement_chain|local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0065,7,7,1,1,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]","[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0066,7,10,4,4,[],"[""YOLO11l""]",interior,interior,local_high_confidence_continuity,[],review_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0003,8,10,3,3,"[""YOLO11l:botsort:bs_0007"",""YOLO11l:bytetrack:bt_0007"",""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]","[""YOLO11l""]",left,left,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0007;credible=2;coverage_score=260
GM_RM011,GM_RM011:AT0067,9,9,1,1,[],"[""YOLO26l""]",bottom,bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0038,10,11,2,2,"[""YOLO26l:botsort:bs_0004"",""YOLO26l:bytetrack:bt_0004""]","[""YOLO26l""]",right+bottom,right+bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0004;credible=2;coverage_score=0
GM_RM011,GM_RM011:AT0069,13,13,1,1,[],"[""YOLO26l""]",bottom,bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0004,13,16,4,4,"[""YOLO11l:botsort:bs_0015"",""YOLO11l:bytetrack:bt_0015"",""YOLO26l:botsort:bs_0001"",""YOLO26l:botsort:bs_0004"",""YOLO26l:bytetrack:bt_0001""]","[""YOLO11l""]",right+bottom,right+bottom,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0015;credible=3;coverage_score=380
GM_RM011,GM_RM011:AT0039,14,16,3,3,"[""YOLO11l:botsort:bs_0015"",""YOLO11l:bytetrack:bt_0015"",""YOLO26l:botsort:bs_0004"",""YOLO26l:bytetrack:bt_0001""]","[""YOLO26l""]",right+bottom,right+bottom,frame_gap_2,[],boundary_or_split,seed=YOLO26l:botsort:bs_0004;credible=3;coverage_score=360
GM_RM011,GM_RM011:AT0034,17,17,1,1,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0004""]","[""YOLO26l""]",bottom,bottom,frame_gap_3,[],boundary_or_split,seed=YOLO26l:botsort:bs_0001;credible=1;coverage_score=0
GM_RM011,GM_RM011:AT0070,18,18,1,1,"[""YOLO11l:botsort:bs_0015"",""YOLO11l:bytetrack:bt_0015"",""YOLO26l:bytetrack:bt_0001""]","[""YOLO26l""]",right+bottom,right+bottom,supplement_singleton,[],boundary,seed=untracked;credible=1;coverage_score=0
GM_RM011,GM_RM011:AT0005,18,30,13,13,"[""YOLO11l:botsort:bs_0015"",""YOLO11l:bytetrack:bt_0015"",""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001"",""YOLO26l:bytetrack:bt_0004""]","[""YOLO11l""]",right+bottom,right+bottom,GM011_P1A_E003_subject_switch,[],boundary_or_split,seed=YOLO11l:botsort:bs_0015;credible=12;coverage_score=1400
GM_RM011,GM_RM011:AT0071,19,19,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0072,19,19,1,1,[],"[""YOLO26l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0035,19,30,12,12,"[""YOLO11l:botsort:bs_0015"",""YOLO11l:bytetrack:bt_0015"",""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001"",""YOLO26l:bytetrack:bt_0004""]","[""YOLO26l""]",right+bottom,right+bottom,GM011_P1A_E003_subject_switch,[],boundary_or_split,seed=YOLO26l:botsort:bs_0001;credible=12;coverage_score=1400
GM_RM011,GM_RM011:AT0007,20,30,11,11,"[""YOLO11l:botsort:bs_0016"",""YOLO11l:bytetrack:bt_0016"",""YOLO26l:botsort:bs_0009"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0009"",""YOLO26l:bytetrack:bt_0011"",""YOLO26l:bytetrack:bt_0013""]","[""YOLO11l""]",left,left+bottom,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0016;credible=11;coverage_score=1300
GM_RM011,GM_RM011:AT0040,20,30,10,10,"[""YOLO11l:botsort:bs_0016"",""YOLO11l:bytetrack:bt_0016"",""YOLO26l:botsort:bs_0009"",""YOLO26l:bytetrack:bt_0009"",""YOLO26l:bytetrack:bt_0011"",""YOLO26l:bytetrack:bt_0013""]","[""YOLO26l""]",left+bottom,left+bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0009;credible=10;coverage_score=1200
GM_RM011,GM_RM011:AT0043,29,29,1,1,"[""YOLO11l:botsort:bs_0016"",""YOLO11l:bytetrack:bt_0016"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0013""]","[""YOLO26l""]",left+bottom,left+bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0011;credible=1;coverage_score=0
GM_RM011,GM_RM011:AT0006,31,35,5,5,"[""YOLO11l:botsort:bs_0015"",""YOLO11l:bytetrack:bt_0015"",""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0004""]","[""YOLO11l""]",right+bottom,right+bottom,GM011_P1A_E003_subject_switch,[],boundary_or_split,seed=YOLO11l:botsort:bs_0015;credible=5;coverage_score=600
GM_RM011,GM_RM011:AT0036,31,35,5,5,"[""YOLO11l:botsort:bs_0015"",""YOLO11l:bytetrack:bt_0015"",""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0004""]","[""YOLO26l""]",right+bottom,right+bottom,GM011_P1A_E003_subject_switch,[],boundary_or_split,seed=YOLO26l:botsort:bs_0001;credible=5;coverage_score=600
GM_RM011,GM_RM011:AT0041,31,58,28,28,"[""YOLO11l:botsort:bs_0016"",""YOLO11l:botsort:bs_0018"",""YOLO11l:bytetrack:bt_0016"",""YOLO11l:bytetrack:bt_0019"",""YOLO26l:botsort:bs_0009"",""YOLO26l:botsort:bs_0015"",""YOLO26l:bytetrack:bt_0013"",""YOLO26l:bytetrack:bt_0021""]","[""YOLO26l""]",left+bottom,left+bottom,local_overlap_fragment_union,[],boundary_or_split,seed=YOLO26l:botsort:bs_0009|local_supplement_chain|YOLO26l:botsort:bs_0015;credible=27;coverage_score=2900
GM_RM011,GM_RM011:AT0008,31,59,29,29,"[""YOLO11l:botsort:bs_0016"",""YOLO11l:bytetrack:bt_0016"",""YOLO26l:botsort:bs_0009"",""YOLO26l:bytetrack:bt_0013""]","[""YOLO11l""]",left+bottom,right,GM011_P1A_E003_subject_switch,[],boundary_or_split,seed=YOLO11l:botsort:bs_0016;credible=29;coverage_score=3100
GM_RM011,GM_RM011:AT0073,37,38,2,2,[],"[""YOLO11l""]",left,left,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0074,38,39,2,2,"[""YOLO11l:botsort:bs_0018"",""YOLO11l:bytetrack:bt_0019""]","[""YOLO26l""]",left,left,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0009,39,55,17,17,"[""YOLO11l:botsort:bs_0018"",""YOLO11l:bytetrack:bt_0019"",""YOLO26l:botsort:bs_0013"",""YOLO26l:botsort:bs_0015"",""YOLO26l:bytetrack:bt_0017"",""YOLO26l:bytetrack:bt_0019"",""YOLO26l:bytetrack:bt_0021""]","[""YOLO11l""]",left,left+bottom,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0018;credible=17;coverage_score=1900
GM_RM011,GM_RM011:AT0044,40,45,6,6,"[""YOLO11l:botsort:bs_0018"",""YOLO11l:bytetrack:bt_0019"",""YOLO26l:botsort:bs_0013"",""YOLO26l:bytetrack:bt_0017"",""YOLO26l:bytetrack:bt_0019""]","[""YOLO26l""]",left,left+bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0013;credible=6;coverage_score=720
GM_RM011,GM_RM011:AT0075,51,51,1,1,[],"[""YOLO11l""]",left+bottom,left+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0077,54,54,1,1,"[""YOLO11l:botsort:bs_0016"",""YOLO11l:bytetrack:bt_0016""]","[""YOLO26l""]",bottom,bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0042,55,55,1,1,"[""YOLO11l:botsort:bs_0016"",""YOLO11l:bytetrack:bt_0016"",""YOLO26l:botsort:bs_0009"",""YOLO26l:bytetrack:bt_0013""]","[""YOLO26l""]",right+bottom,right+bottom,frame_gap_3,[],boundary_or_split,seed=YOLO26l:botsort:bs_0009;credible=1;coverage_score=0
GM_RM011,GM_RM011:AT0078,60,60,1,1,[],"[""YOLO11l""]",right,right,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0079,76,76,1,1,[],"[""YOLO26l""]",right+bottom,right+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0080,87,87,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0081,87,87,1,1,[],"[""YOLO26l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0010,88,127,40,40,"[""YOLO11l:botsort:bs_0021"",""YOLO11l:bytetrack:bt_0023"",""YOLO26l:botsort:bs_0019"",""YOLO26l:bytetrack:bt_0025""]","[""YOLO11l""]",left,right,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0021;credible=40;coverage_score=4200
GM_RM011,GM_RM011:AT0046,88,130,43,43,"[""YOLO11l:botsort:bs_0021"",""YOLO11l:bytetrack:bt_0023"",""YOLO26l:botsort:bs_0019"",""YOLO26l:bytetrack:bt_0025""]","[""YOLO26l""]",left,right,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0019;credible=43;coverage_score=4500
GM_RM011,GM_RM011:AT0082,105,105,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0011,106,106,1,1,"[""YOLO11l:botsort:bs_0022"",""YOLO11l:bytetrack:bt_0024""]","[""YOLO11l""]",left,left,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0022;credible=1;coverage_score=0
GM_RM011,GM_RM011:AT0083,106,110,4,4,"[""YOLO11l:botsort:bs_0022"",""YOLO11l:botsort:bs_0024"",""YOLO11l:bytetrack:bt_0024"",""YOLO11l:bytetrack:bt_0026""]","[""YOLO26l""]",left,left,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0084,108,109,2,2,[],"[""YOLO11l""]",left,left,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0014,110,134,25,25,"[""YOLO11l:botsort:bs_0024"",""YOLO11l:bytetrack:bt_0026"",""YOLO26l:botsort:bs_0026"",""YOLO26l:bytetrack:bt_0032""]","[""YOLO11l""]",left,right+bottom,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0024;credible=25;coverage_score=2700
GM_RM011,GM_RM011:AT0085,114,115,2,2,[],"[""YOLO11l""]",left,left,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0086,115,115,1,1,[],"[""YOLO26l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0012,116,134,19,19,"[""YOLO11l:botsort:bs_0022"",""YOLO11l:bytetrack:bt_0024"",""YOLO26l:botsort:bs_0025"",""YOLO26l:bytetrack:bt_0031""]","[""YOLO11l""]",left,bottom,frame_gap_9,[],boundary_or_split,seed=YOLO11l:botsort:bs_0022;credible=19;coverage_score=2100
GM_RM011,GM_RM011:AT0047,116,134,19,19,"[""YOLO11l:botsort:bs_0022"",""YOLO11l:bytetrack:bt_0024"",""YOLO26l:botsort:bs_0025"",""YOLO26l:bytetrack:bt_0031""]","[""YOLO26l""]",left,bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0025;credible=19;coverage_score=2100
GM_RM011,GM_RM011:AT0087,118,118,1,1,"[""YOLO11l:botsort:bs_0024"",""YOLO11l:bytetrack:bt_0026""]","[""YOLO26l""]",left+bottom,left+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0049,119,133,15,15,"[""YOLO11l:botsort:bs_0024"",""YOLO11l:bytetrack:bt_0026"",""YOLO26l:botsort:bs_0026"",""YOLO26l:bytetrack:bt_0032""]","[""YOLO26l""]",left+bottom,right+bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0026;credible=15;coverage_score=1700
GM_RM011,GM_RM011:AT0088,129,134,4,4,[],"[""YOLO26l""]",left,left,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0089,130,130,1,1,"[""YOLO26l:botsort:bs_0019""]","[""YOLO11l""]",right,right,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0090,132,134,2,2,[],"[""YOLO11l""]",left,left,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0015,135,140,6,6,"[""YOLO11l:botsort:bs_0024"",""YOLO11l:bytetrack:bt_0026"",""YOLO11l:bytetrack:bt_0032""]","[""YOLO11l""]",right+bottom,right,GM011_P1A_E004_occlusion_subject_switch,[],boundary_or_split,seed=YOLO11l:botsort:bs_0024;credible=6;coverage_score=720
GM_RM011,GM_RM011:AT0013,135,150,16,16,"[""YOLO11l:botsort:bs_0022"",""YOLO11l:bytetrack:bt_0024"",""YOLO26l:botsort:bs_0025"",""YOLO26l:bytetrack:bt_0031""]","[""YOLO11l""]",bottom,right,GM011_P1A_E004_occlusion_subject_switch,[],boundary_or_split,seed=YOLO11l:botsort:bs_0022;credible=16;coverage_score=1800
GM_RM011,GM_RM011:AT0048,135,151,17,17,"[""YOLO11l:botsort:bs_0022"",""YOLO11l:bytetrack:bt_0024"",""YOLO26l:botsort:bs_0025"",""YOLO26l:bytetrack:bt_0031""]","[""YOLO26l""]",bottom,right,GM011_P1A_E004_occlusion_subject_switch,[],boundary_or_split,seed=YOLO26l:botsort:bs_0025;credible=17;coverage_score=1900
GM_RM011,GM_RM011:AT0016,135,161,27,27,"[""YOLO11l:botsort:bs_0029"",""YOLO11l:bytetrack:bt_0031"",""YOLO26l:botsort:bs_0030"",""YOLO26l:bytetrack:bt_0039""]","[""YOLO11l""]",left+bottom,right,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0029;credible=27;coverage_score=2900
GM_RM011,GM_RM011:AT0050,135,166,31,31,"[""YOLO11l:botsort:bs_0029"",""YOLO11l:bytetrack:bt_0031"",""YOLO11l:bytetrack:bt_0032"",""YOLO26l:botsort:bs_0030"",""YOLO26l:bytetrack:bt_0039"",""YOLO26l:bytetrack:bt_0049""]","[""YOLO26l""]",left+bottom,right,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0030;credible=31;coverage_score=3300
GM_RM011,GM_RM011:AT0091,143,144,2,2,[],"[""YOLO11l""]",left+bottom,left+bottom,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0092,143,145,2,2,"[""YOLO11l:botsort:bs_0031"",""YOLO11l:bytetrack:bt_0034""]","[""YOLO26l""]",left+bottom,left+bottom,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0018,145,145,1,1,"[""YOLO11l:botsort:bs_0031"",""YOLO11l:bytetrack:bt_0034""]","[""YOLO11l""]",left+bottom,left+bottom,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0031;credible=1;coverage_score=0
GM_RM011,GM_RM011:AT0093,147,147,1,1,[],"[""YOLO11l""]",left+bottom,left+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0094,147,147,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0095,153,153,1,1,[],"[""YOLO26l""]",right,right,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0096,154,154,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0097,154,157,3,3,"[""YOLO11l:botsort:bs_0031"",""YOLO11l:bytetrack:bt_0034""]","[""YOLO26l""]",left,left+bottom,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0019,155,166,12,12,"[""YOLO11l:botsort:bs_0031"",""YOLO11l:bytetrack:bt_0034""]","[""YOLO11l""]",left,left+bottom,frame_gap_9,[],boundary_or_split,seed=YOLO11l:botsort:bs_0031;credible=12;coverage_score=1400
GM_RM011,GM_RM011:AT0098,161,161,1,1,"[""YOLO11l:botsort:bs_0031"",""YOLO11l:bytetrack:bt_0034""]","[""YOLO26l""]",left+bottom,left+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0099,163,163,1,1,"[""YOLO11l:bytetrack:bt_0032"",""YOLO26l:botsort:bs_0030""]","[""YOLO11l""]",right,right,supplement_singleton,[],boundary,seed=untracked;credible=1;coverage_score=0
GM_RM011,GM_RM011:AT0017,164,166,3,3,"[""YOLO11l:botsort:bs_0029"",""YOLO11l:bytetrack:bt_0032"",""YOLO26l:botsort:bs_0030"",""YOLO26l:bytetrack:bt_0049""]","[""YOLO11l""]",right,right,frame_gap_2,[],boundary_or_split,seed=YOLO11l:botsort:bs_0029;credible=3;coverage_score=360
GM_RM011,GM_RM011:AT0020,167,167,1,1,"[""YOLO11l:botsort:bs_0031""]","[""YOLO11l""]",left+bottom,left+bottom,GM011_P1A_E004_occlusion_subject_switch,[],boundary_or_split,seed=YOLO11l:botsort:bs_0031;credible=1;coverage_score=0
GM_RM011,GM_RM011:AT0100,188,188,1,1,"[""YOLO11l:botsort:bs_0031""]","[""YOLO26l""]",right+bottom,right+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0021,188,191,4,4,"[""YOLO11l:botsort:bs_0031"",""YOLO11l:bytetrack:bt_0041"",""YOLO26l:botsort:bs_0039"",""YOLO26l:bytetrack:bt_0052""]","[""YOLO11l""]",right+bottom,right+bottom,frame_gap_20,[],boundary_or_split,seed=YOLO11l:botsort:bs_0031;credible=4;coverage_score=480
GM_RM011,GM_RM011:AT0051,189,189,1,1,"[""YOLO11l:botsort:bs_0031"",""YOLO11l:bytetrack:bt_0041"",""YOLO26l:botsort:bs_0039"",""YOLO26l:bytetrack:bt_0052""]","[""YOLO26l""]",right+bottom,right+bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0039;credible=1;coverage_score=0
GM_RM011,GM_RM011:AT0101,192,192,1,1,[],"[""YOLO26l""]",right+bottom,right+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0102,194,194,1,1,[],"[""YOLO11l""]",right+bottom,right+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0103,197,197,1,1,[],"[""YOLO11l""]",right+bottom,right+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0104,210,210,1,1,[],"[""YOLO11l""]",left+bottom,left+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0105,210,210,1,1,[],"[""YOLO26l""]",left+bottom,left+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0022,211,222,12,12,"[""YOLO11l:botsort:bs_0038"",""YOLO11l:bytetrack:bt_0044"",""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]","[""YOLO11l""]",left+bottom,left+bottom,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0038;credible=12;coverage_score=1400
GM_RM011,GM_RM011:AT0052,211,239,29,29,"[""YOLO11l:botsort:bs_0038"",""YOLO11l:botsort:bs_0044"",""YOLO11l:bytetrack:bt_0044"",""YOLO11l:bytetrack:bt_0051"",""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]","[""YOLO26l""]",left+bottom,right+bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0041;credible=29;coverage_score=3100
GM_RM011,GM_RM011:AT0106,216,216,1,1,[],"[""YOLO26l""]",right+bottom,right+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0107,216,217,2,2,[],"[""YOLO11l""]",right+bottom,right,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0108,227,233,6,6,"[""YOLO11l:botsort:bs_0044"",""YOLO11l:bytetrack:bt_0051"",""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]","[""YOLO11l""]",left,interior,local_overlap_fragment_union,[],boundary_or_split,seed=local_supplement_chain|local_supplement_chain|YOLO11l:botsort:bs_0044;credible=2;coverage_score=320
GM_RM011,GM_RM011:AT0110,231,232,2,2,"[""YOLO11l:botsort:bs_0044""]","[""YOLO26l""]",bottom,right+bottom,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0111,232,233,2,2,"[""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]","[""YOLO11l""]",interior,right,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0112,233,234,2,2,[],"[""YOLO11l""]",left+bottom,left+bottom,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0113,233,234,2,2,[],"[""YOLO26l""]",left+bottom,left+bottom,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0023,236,245,10,10,"[""YOLO11l:botsort:bs_0038"",""YOLO11l:bytetrack:bt_0044"",""YOLO11l:bytetrack:bt_0051"",""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]","[""YOLO11l""]",right+bottom,right+bottom,frame_gap_13,[],boundary_or_split,seed=YOLO11l:botsort:bs_0038;credible=9;coverage_score=1100
GM_RM011,GM_RM011:AT0114,237,239,3,3,[],"[""YOLO26l""]",left+bottom,left+bottom,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0115,239,240,2,2,[],"[""YOLO11l""]",left+bottom,left+bottom,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0025,241,247,7,7,"[""YOLO11l:botsort:bs_0051"",""YOLO11l:bytetrack:bt_0060"",""YOLO26l:botsort:bs_0051"",""YOLO26l:bytetrack:bt_0065""]","[""YOLO11l""]",left+bottom,left+bottom,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0051;credible=6;coverage_score=740
GM_RM011,GM_RM011:AT0116,242,242,1,1,"[""YOLO11l:botsort:bs_0051"",""YOLO11l:bytetrack:bt_0060""]","[""YOLO26l""]",left+bottom,left+bottom,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM011,GM_RM011:AT0053,242,245,4,4,"[""YOLO11l:botsort:bs_0038"",""YOLO11l:bytetrack:bt_0044"",""YOLO26l:botsort:bs_0041"",""YOLO26l:bytetrack:bt_0054""]","[""YOLO26l""]",right+bottom,right+bottom,frame_gap_2,[],boundary_or_split,seed=YOLO26l:botsort:bs_0041;credible=4;coverage_score=480
GM_RM011,GM_RM011:AT0054,243,259,17,17,"[""YOLO11l:botsort:bs_0051"",""YOLO11l:botsort:bs_0056"",""YOLO11l:bytetrack:bt_0060"",""YOLO11l:bytetrack:bt_0067"",""YOLO11l:bytetrack:bt_0070"",""YOLO26l:botsort:bs_0051"",""YOLO26l:bytetrack:bt_0065""]","[""YOLO26l""]",left+bottom,bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0051;credible=17;coverage_score=1900
GM_RM011,GM_RM011:AT0117,247,248,2,2,[],"[""YOLO11l""]",right+bottom,right+bottom,local_high_confidence_continuity,[],boundary_or_split,seed=local_supplement_chain;credible=0;coverage_score=0
