scene,atomic_tracklet_id,frame_start,frame_end,frame_count,observation_count,source_track_ids,detector_sources,entry_boundary_state,exit_boundary_state,split_reason,known_identity_constraints,purity_risk,notes
GM_RM019,GM_RM019:AT0011,71,71,1,1,"[""YOLO11l:botsort:bs_0043"",""YOLO11l:bytetrack:bt_0054""]","[""YOLO11l""]",interior,interior,tracker_seed_start,[],low,seed=YOLO11l:botsort:bs_0043;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0114,71,71,1,1,"[""YOLO11l:botsort:bs_0043"",""YOLO11l:bytetrack:bt_0054""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0008,72,72,1,1,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]","[""YOLO11l""]",interior,interior,frame_gap_5,[],review_split,seed=YOLO11l:botsort:bs_0032;credible=1;coverage_score=0
GM_RM019,GM_RM019:AT0115,72,72,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0116,72,72,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0117,72,72,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0118,74,74,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0119,74,74,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0120,75,75,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0009,76,82,6,6,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]","[""YOLO11l""]",interior,interior,frame_gap_3,[],review_split,seed=YOLO11l:botsort:bs_0032;credible=6;coverage_score=720
GM_RM019,GM_RM019:AT0121,77,77,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0122,77,77,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0123,77,77,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0124,77,77,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0125,77,77,1,1,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0126,78,78,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0127,78,78,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0128,78,78,1,1,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0129,78,78,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0130,78,78,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0131,78,78,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0132,79,79,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0133,79,79,1,1,"[""YOLO11l:botsort:bs_0053"",""YOLO11l:bytetrack:bt_0064""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0012,79,80,2,2,"[""YOLO11l:botsort:bs_0053"",""YOLO11l:bytetrack:bt_0064""]","[""YOLO11l""]",interior,interior,tracker_seed_start,[],low,seed=YOLO11l:botsort:bs_0053;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0134,80,80,1,1,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0135,80,80,1,1,"[""YOLO11l:botsort:bs_0053"",""YOLO11l:bytetrack:bt_0064""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0136,81,81,1,1,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0137,81,81,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0138,82,82,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0139,83,83,1,1,"[""YOLO26l:botsort:bs_0050"",""YOLO26l:bytetrack:bt_0053""]","[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0140,83,83,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0035,83,100,18,18,"[""YOLO11l:botsort:bs_0055"",""YOLO11l:bytetrack:bt_0066"",""YOLO26l:botsort:bs_0050"",""YOLO26l:bytetrack:bt_0053""]","[""YOLO26l""]",interior,interior,tracker_seed_start,[],low,seed=YOLO26l:botsort:bs_0050;credible=18;coverage_score=2000
GM_RM019,GM_RM019:AT0014,84,84,1,1,"[""YOLO11l:botsort:bs_0056"",""YOLO11l:bytetrack:bt_0067""]","[""YOLO11l""]",interior,interior,tracker_seed_start,[],low,seed=YOLO11l:botsort:bs_0056;credible=1;coverage_score=0
GM_RM019,GM_RM019:AT0141,84,84,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0142,84,84,1,1,"[""YOLO11l:botsort:bs_0056"",""YOLO11l:bytetrack:bt_0067""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0013,84,100,17,17,"[""YOLO11l:botsort:bs_0055"",""YOLO11l:bytetrack:bt_0066"",""YOLO26l:botsort:bs_0050"",""YOLO26l:bytetrack:bt_0053""]","[""YOLO11l""]",interior,interior,tracker_seed_start,[],low,seed=YOLO11l:botsort:bs_0055;credible=17;coverage_score=1900
GM_RM019,GM_RM019:AT0143,85,85,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0144,85,85,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0145,85,85,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0036,86,86,1,1,"[""YOLO11l:botsort:bs_0057"",""YOLO11l:bytetrack:bt_0068"",""YOLO26l:botsort:bs_0054"",""YOLO26l:bytetrack:bt_0057""]","[""YOLO26l""]",interior,interior,tracker_seed_start,[],low,seed=YOLO26l:botsort:bs_0054;credible=1;coverage_score=0
GM_RM019,GM_RM019:AT0146,86,86,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0147,86,86,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0148,86,86,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0149,86,86,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0016,86,92,7,7,"[""YOLO11l:botsort:bs_0057"",""YOLO11l:bytetrack:bt_0068"",""YOLO26l:botsort:bs_0054"",""YOLO26l:bytetrack:bt_0057""]","[""YOLO11l""]",interior,interior,tracker_seed_start,[],low,seed=YOLO11l:botsort:bs_0057;credible=3;coverage_score=440
GM_RM019,GM_RM019:AT0015,87,87,1,1,"[""YOLO11l:botsort:bs_0056"",""YOLO11l:bytetrack:bt_0067""]","[""YOLO11l""]",interior,interior,frame_gap_2,[],review_split,seed=YOLO11l:botsort:bs_0056;credible=1;coverage_score=0
GM_RM019,GM_RM019:AT0150,87,87,1,1,"[""YOLO11l:botsort:bs_0059"",""YOLO11l:bytetrack:bt_0070""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0151,87,87,1,1,"[""YOLO11l:botsort:bs_0057"",""YOLO11l:bytetrack:bt_0068""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0017,87,88,2,2,"[""YOLO11l:botsort:bs_0059"",""YOLO11l:bytetrack:bt_0070""]","[""YOLO11l""]",interior,interior,tracker_seed_start,[],low,seed=YOLO11l:botsort:bs_0059;credible=2;coverage_score=0
GM_RM019,GM_RM019:AT0152,88,88,1,1,"[""YOLO11l:botsort:bs_0059"",""YOLO11l:bytetrack:bt_0070""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0153,88,88,1,1,"[""YOLO11l:botsort:bs_0057"",""YOLO11l:bytetrack:bt_0068""]","[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0154,90,90,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0155,91,91,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0156,91,91,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0157,91,91,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0158,92,92,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0159,92,92,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0160,92,92,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0161,93,93,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0162,94,94,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0163,97,97,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0164,97,97,1,1,[],"[""YOLO11l""]",right,right,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0165,97,97,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0166,97,97,1,1,[],"[""YOLO26l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0167,98,98,1,1,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077""]","[""YOLO26l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
