case_id,frame,point_id,point_role,background_subtype,coordinate_family,channel,sar_display_x,sar_display_y,gt_local_x,gt_local_y,optical_proxy_local_x,optical_proxy_local_y,world_stabilized_x,world_stabilized_y,family_transformed_x,family_transformed_y,inverse_recovered_x,inverse_recovered_y,inverse_point_error_px,inside_image,inside_valid_source,raw_gray_value,channel_raw_value,legacy_full_frame_value,valid_fan_per_frame_value,window_frozen_valid_value,local_target_matched_background_value,in_skeleton_mask,in_background_mask,in_unresolved_mask,used_for_statistics,conclusion_ids,experiment_semantics
PV002_337_341,339,optical_proxy_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,gradient_magnitude_sobel,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1097.0884015121592,1036.0194416179775,1109.120919899,1036.047605662,0.0,true,true,139.000000000,257.153656006,1.000000000,1.000000000,1.000000000,1.000000000,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_left,skeleton,,WORLD_STABILIZED_IMAGE_STACK,highpass_sigma9,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,965.3654816131592,1051.7698359559774,977.398,1051.798,0.0,true,true,57.000000000,7.475238800,0.753906250,0.742187500,0.764160156,0.616699219,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_mid,skeleton,,WORLD_STABILIZED_IMAGE_STACK,highpass_sigma9,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1112.6787965594244,1063.7698359559774,1124.7113149462652,1063.798,0.0,true,true,49.000000000,-1.870071411,0.443603516,0.442626953,0.432128906,0.392822266,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_right,skeleton,,WORLD_STABILIZED_IMAGE_STACK,highpass_sigma9,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1259.365481613159,1049.7698359559774,1271.398,1049.798,0.0,true,true,44.000000000,-18.581874847,0.000000000,0.000000000,0.000000000,0.000000000,true,false,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,seed_mid,seed,,WORLD_STABILIZED_IMAGE_STACK,highpass_sigma9,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1112.245565839941,1063.7698359559774,1124.2780842267819,1063.798,0.0,true,true,48.000000000,-2.682327271,0.416748047,0.416503906,0.403320312,0.373291016,true,true,false,true,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_vertical_line,background,vertical_line,WORLD_STABILIZED_IMAGE_STACK,highpass_sigma9,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1109.365481613159,1050.7698359559774,1121.398,1050.798,0.0,true,true,46.000000000,-11.139724731,0.135986328,0.145141602,0.102783203,0.170776367,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_fan_arc,background,fan_arc,WORLD_STABILIZED_IMAGE_STACK,highpass_sigma9,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1102.6624714063494,1057.226859379169,1114.6949897931902,1057.2550234231915,0.0,true,true,51.000000000,-0.785083771,0.479736328,0.477294922,0.470703125,0.418701172,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_clutter,background,clutter,WORLD_STABILIZED_IMAGE_STACK,highpass_sigma9,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1287.7386806476657,1032.697797336239,1299.7711990345065,1032.7259613802617,0.0,true,true,57.000000000,-2.290645599,0.429687500,0.429199219,0.417236328,0.382568359,false,true,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,unresolved_centroid,unresolved,,WORLD_STABILIZED_IMAGE_STACK,highpass_sigma9,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1256.865481613159,1054.0198359559774,1268.898,1054.048,0.0,true,true,63.000000000,0.320358276,0.516113281,0.512695312,0.509765625,0.445068359,false,false,true,false,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,gt_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,highpass_sigma9,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1099.365481613159,1005.7698359559774,1111.398,1005.798,0.0,true,true,52.000000000,-0.891689301,0.476074219,0.473876953,0.466796875,0.416015625,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,optical_proxy_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,highpass_sigma9,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1097.0884015121592,1036.0194416179775,1109.120919899,1036.047605662,0.0,true,true,139.000000000,66.783714294,1.000000000,1.000000000,1.000000000,1.000000000,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_left,skeleton,,WORLD_STABILIZED_IMAGE_STACK,local_contrast_31,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,965.3654816131592,1051.7698359559774,977.398,1051.798,0.0,true,true,57.000000000,7.425598145,0.747558594,0.735839844,0.757324219,0.603027344,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_mid,skeleton,,WORLD_STABILIZED_IMAGE_STACK,local_contrast_31,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1112.6787965594244,1063.7698359559774,1124.7113149462652,1063.798,0.0,true,true,49.000000000,-1.448490143,0.458984375,0.456542969,0.449218750,0.399902344,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_right,skeleton,,WORLD_STABILIZED_IMAGE_STACK,local_contrast_31,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1259.365481613159,1049.7698359559774,1271.398,1049.798,0.0,true,true,44.000000000,-18.682621002,0.000000000,0.000000000,0.000000000,0.005195618,true,false,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,seed_mid,seed,,WORLD_STABILIZED_IMAGE_STACK,local_contrast_31,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1112.245565839941,1063.7698359559774,1124.2780842267819,1063.798,0.0,true,true,48.000000000,-2.173778534,0.435302734,0.433593750,0.424072266,0.383300781,true,true,false,true,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_vertical_line,background,vertical_line,WORLD_STABILIZED_IMAGE_STACK,local_contrast_31,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1109.365481613159,1050.7698359559774,1121.398,1050.798,0.0,true,true,46.000000000,-13.156085968,0.077880859,0.087890625,0.042480469,0.131835938,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_fan_arc,background,fan_arc,WORLD_STABILIZED_IMAGE_STACK,local_contrast_31,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1102.6624714063494,1057.226859379169,1114.6949897931902,1057.2550234231915,0.0,true,true,51.000000000,0.199790955,0.512695312,0.508300781,0.506347656,0.437744141,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_clutter,background,clutter,WORLD_STABILIZED_IMAGE_STACK,local_contrast_31,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1287.7386806476657,1032.697797336239,1299.7711990345065,1032.7259613802617,0.0,true,true,57.000000000,-1.939647675,0.442871094,0.440917969,0.432128906,0.388671875,false,true,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,unresolved_centroid,unresolved,,WORLD_STABILIZED_IMAGE_STACK,local_contrast_31,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1256.865481613159,1054.0198359559774,1268.898,1054.048,0.0,true,true,63.000000000,-0.112384796,0.502441406,0.498535156,0.495605469,0.430664062,false,false,true,false,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,gt_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,local_contrast_31,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1099.365481613159,1005.7698359559774,1111.398,1005.798,0.0,true,true,52.000000000,-0.634754181,0.485351562,0.482177734,0.477539062,0.418701172,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,optical_proxy_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,local_contrast_31,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1097.0884015121592,1036.0194416179775,1109.120919899,1036.047605662,0.0,true,true,139.000000000,71.182098389,1.000000000,1.000000000,1.000000000,1.000000000,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_left,skeleton,,WORLD_STABILIZED_IMAGE_STACK,local_z_31,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,965.3654816131592,1051.7698359559774,977.398,1051.798,0.0,true,true,57.000000000,1.121269226,0.818847656,0.806640625,0.811035156,0.764648438,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_mid,skeleton,,WORLD_STABILIZED_IMAGE_STACK,local_z_31,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1112.6787965594244,1063.7698359559774,1124.7113149462652,1063.798,0.0,true,true,49.000000000,-0.195642486,0.449707031,0.451904297,0.456054688,0.433837891,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_right,skeleton,,WORLD_STABILIZED_IMAGE_STACK,local_z_31,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1259.365481613159,1049.7698359559774,1271.398,1049.798,0.0,true,true,44.000000000,-1.620550990,0.050292969,0.068115234,0.072021484,0.075866699,true,false,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,seed_mid,seed,,WORLD_STABILIZED_IMAGE_STACK,local_z_31,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1112.245565839941,1063.7698359559774,1124.2780842267819,1063.798,0.0,true,true,48.000000000,-0.298447818,0.420898438,0.424072266,0.428222656,0.408203125,true,true,false,true,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_vertical_line,background,vertical_line,WORLD_STABILIZED_IMAGE_STACK,local_z_31,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1109.365481613159,1050.7698359559774,1121.398,1050.798,0.0,true,true,46.000000000,-0.676249266,0.314941406,0.322509766,0.326416016,0.313232422,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_fan_arc,background,fan_arc,WORLD_STABILIZED_IMAGE_STACK,local_z_31,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1102.6624714063494,1057.226859379169,1114.6949897931902,1057.2550234231915,0.0,true,true,51.000000000,0.026834773,0.511718750,0.511718750,0.516113281,0.489746094,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_clutter,background,clutter,WORLD_STABILIZED_IMAGE_STACK,local_z_31,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1287.7386806476657,1032.697797336239,1299.7711990345065,1032.7259613802617,0.0,true,true,57.000000000,-0.159612983,0.459716797,0.461669922,0.465820312,0.442871094,false,true,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,unresolved_centroid,unresolved,,WORLD_STABILIZED_IMAGE_STACK,local_z_31,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1256.865481613159,1054.0198359559774,1268.898,1054.048,0.0,true,true,63.000000000,-0.008722655,0.501953125,0.502441406,0.506347656,0.480957031,false,false,true,false,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,gt_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,local_z_31,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1099.365481613159,1005.7698359559774,1111.398,1005.798,0.0,true,true,52.000000000,-0.078419529,0.482421875,0.483398438,0.487548828,0.463378906,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,optical_proxy_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,local_z_31,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1097.0884015121592,1036.0194416179775,1109.120919899,1036.047605662,0.0,true,true,139.000000000,3.633230925,1.000000000,1.000000000,1.000000000,1.000000000,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_left,skeleton,,WORLD_STABILIZED_IMAGE_STACK,multiscale_laplacian_bright_ridge,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,965.3654816131592,1051.7698359559774,977.398,1051.798,0.0,true,true,57.000000000,3.412399292,0.307128906,0.293212891,0.316650391,0.225219727,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_mid,skeleton,,WORLD_STABILIZED_IMAGE_STACK,multiscale_laplacian_bright_ridge,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1112.6787965594244,1063.7698359559774,1124.7113149462652,1063.798,0.0,true,true,49.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_right,skeleton,,WORLD_STABILIZED_IMAGE_STACK,multiscale_laplacian_bright_ridge,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1259.365481613159,1049.7698359559774,1271.398,1049.798,0.0,true,true,44.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,true,false,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,seed_mid,seed,,WORLD_STABILIZED_IMAGE_STACK,multiscale_laplacian_bright_ridge,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1112.245565839941,1063.7698359559774,1124.2780842267819,1063.798,0.0,true,true,48.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,true,true,false,true,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_vertical_line,background,vertical_line,WORLD_STABILIZED_IMAGE_STACK,multiscale_laplacian_bright_ridge,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1109.365481613159,1050.7698359559774,1121.398,1050.798,0.0,true,true,46.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_fan_arc,background,fan_arc,WORLD_STABILIZED_IMAGE_STACK,multiscale_laplacian_bright_ridge,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1102.6624714063494,1057.226859379169,1114.6949897931902,1057.2550234231915,0.0,true,true,51.000000000,1.901809692,0.171142578,0.163330078,0.176513672,0.125488281,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_clutter,background,clutter,WORLD_STABILIZED_IMAGE_STACK,multiscale_laplacian_bright_ridge,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1287.7386806476657,1032.697797336239,1299.7711990345065,1032.7259613802617,0.0,true,true,57.000000000,8.537574768,0.768554688,0.733398438,0.792480469,0.563476562,false,true,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,unresolved_centroid,unresolved,,WORLD_STABILIZED_IMAGE_STACK,multiscale_laplacian_bright_ridge,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1256.865481613159,1054.0198359559774,1268.898,1054.048,0.0,true,true,63.000000000,1.228302002,0.110595703,0.105529785,0.113952637,0.081054688,false,false,true,false,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,gt_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,multiscale_laplacian_bright_ridge,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1099.365481613159,1005.7698359559774,1111.398,1005.798,0.0,true,true,52.000000000,4.181243896,0.376464844,0.359130859,0.387939453,0.275878906,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,optical_proxy_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,multiscale_laplacian_bright_ridge,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1097.0884015121592,1036.0194416179775,1109.120919899,1036.047605662,0.0,true,true,139.000000000,47.902282715,1.000000000,1.000000000,1.000000000,1.000000000,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_left,skeleton,,WORLD_STABILIZED_IMAGE_STACK,radial_gradient_normal_response,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,965.3654816131592,1051.7698359559774,977.398,1051.798,0.0,true,true,57.000000000,48.646324158,0.625488281,0.605957031,0.681152344,0.490478516,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_mid,skeleton,,WORLD_STABILIZED_IMAGE_STACK,radial_gradient_normal_response,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1112.6787965594244,1063.7698359559774,1124.7113149462652,1063.798,0.0,true,true,49.000000000,44.173851013,0.568359375,0.550292969,0.618652344,0.444580078,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_right,skeleton,,WORLD_STABILIZED_IMAGE_STACK,radial_gradient_normal_response,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1259.365481613159,1049.7698359559774,1271.398,1049.798,0.0,true,true,44.000000000,11.710201263,0.150634766,0.145874023,0.164062500,0.112243652,true,false,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,seed_mid,seed,,WORLD_STABILIZED_IMAGE_STACK,radial_gradient_normal_response,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1112.245565839941,1063.7698359559774,1124.2780842267819,1063.798,0.0,true,true,48.000000000,29.519647598,0.379638672,0.367919922,0.413330078,0.294677734,true,true,false,true,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_vertical_line,background,vertical_line,WORLD_STABILIZED_IMAGE_STACK,radial_gradient_normal_response,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1109.365481613159,1050.7698359559774,1121.398,1050.798,0.0,true,true,46.000000000,10.576342583,0.135986328,0.131835938,0.148071289,0.100646973,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_fan_arc,background,fan_arc,WORLD_STABILIZED_IMAGE_STACK,radial_gradient_normal_response,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1102.6624714063494,1057.226859379169,1114.6949897931902,1057.2550234231915,0.0,true,true,51.000000000,12.695791245,0.163330078,0.158203125,0.177856445,0.122314453,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_clutter,background,clutter,WORLD_STABILIZED_IMAGE_STACK,radial_gradient_normal_response,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1287.7386806476657,1032.697797336239,1299.7711990345065,1032.7259613802617,0.0,true,true,57.000000000,54.380104065,0.699707031,0.677734375,0.761718750,0.549316406,false,true,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,unresolved_centroid,unresolved,,WORLD_STABILIZED_IMAGE_STACK,radial_gradient_normal_response,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1256.865481613159,1054.0198359559774,1268.898,1054.048,0.0,true,true,63.000000000,42.261165619,0.543457031,0.526367188,0.591796875,0.425048828,false,false,true,false,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,gt_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,radial_gradient_normal_response,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1099.365481613159,1005.7698359559774,1111.398,1005.798,0.0,true,true,52.000000000,42.412124634,0.545410156,0.528320312,0.594238281,0.426513672,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,optical_proxy_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,radial_gradient_normal_response,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1097.0884015121592,1036.0194416179775,1109.120919899,1036.047605662,0.0,true,true,139.000000000,19.651828766,0.252685547,0.244873047,0.275146484,0.193603516,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_left,skeleton,,WORLD_STABILIZED_IMAGE_STACK,raw_display_intensity,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,965.3654816131592,1051.7698359559774,977.398,1051.798,0.0,true,true,57.000000000,57.000000000,0.863769531,0.850585938,0.876953125,0.362060547,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_mid,skeleton,,WORLD_STABILIZED_IMAGE_STACK,raw_display_intensity,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1112.6787965594244,1063.7698359559774,1124.7113149462652,1063.798,0.0,true,true,49.000000000,49.000000000,0.742187500,0.731445312,0.753906250,0.224121094,true,false,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,skeleton_right,skeleton,,WORLD_STABILIZED_IMAGE_STACK,raw_display_intensity,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1259.365481613159,1049.7698359559774,1271.398,1049.798,0.0,true,true,44.000000000,44.000000000,0.666503906,0.656738281,0.676757812,0.137939453,true,false,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,seed_mid,seed,,WORLD_STABILIZED_IMAGE_STACK,raw_display_intensity,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1112.245565839941,1063.7698359559774,1124.2780842267819,1063.798,0.0,true,true,48.000000000,48.000000000,0.727050781,0.716308594,0.738281250,0.206909180,true,true,false,true,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_vertical_line,background,vertical_line,WORLD_STABILIZED_IMAGE_STACK,raw_display_intensity,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1109.365481613159,1050.7698359559774,1121.398,1050.798,0.0,true,true,46.000000000,46.000000000,0.696777344,0.686523438,0.707519531,0.172363281,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_fan_arc,background,fan_arc,WORLD_STABILIZED_IMAGE_STACK,raw_display_intensity,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1102.6624714063494,1057.226859379169,1114.6949897931902,1057.2550234231915,0.0,true,true,51.000000000,51.000000000,0.772949219,0.761230469,0.784667969,0.258544922,false,true,false,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,background_clutter,background,clutter,WORLD_STABILIZED_IMAGE_STACK,raw_display_intensity,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1287.7386806476657,1032.697797336239,1299.7711990345065,1032.7259613802617,0.0,true,true,57.000000000,57.000000000,0.863769531,0.850585938,0.876953125,0.362060547,false,true,true,true,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,unresolved_centroid,unresolved,,WORLD_STABILIZED_IMAGE_STACK,raw_display_intensity,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1256.865481613159,1054.0198359559774,1268.898,1054.048,0.0,true,true,63.000000000,63.000000000,0.954589844,0.940429688,0.969238281,0.465576172,false,false,true,false,C02;C03;C05;C06,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,gt_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,raw_display_intensity,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1099.365481613159,1005.7698359559774,1111.398,1005.798,0.0,true,true,52.000000000,52.000000000,0.788085938,0.775878906,0.799804688,0.275878906,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
PV002_337_341,339,optical_proxy_center,coordinate_reference,,WORLD_STABILIZED_IMAGE_STACK,raw_display_intensity,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1097.0884015121592,1036.0194416179775,1109.120919899,1036.047605662,0.0,true,true,139.000000000,139.000000000,1.000000000,1.000000000,1.000000000,1.000000000,false,false,false,false,C02,image_geometry_synchronized_coordinate_stack
